#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.5049       0.1864       0.8616       0.6777       0.6442
       3       1.7264       0.1816       0.9522       0.9197       0.8097
       4       1.7657       0.1834       0.9552       0.8610       0.8980
       5       1.7554       0.1851       0.9000       0.9285       0.8924
       6       1.7999       0.1664       0.9994       0.8717       0.8306
       7       1.6723       0.3148       0.6429       0.6430       0.6525
       8       1.7683       0.2979       1.0027       0.7459       0.8512
       9       1.7393       0.3002       0.9827       0.6882       0.7100
      10       1.7587       0.2878       1.0107       0.6764       0.7197
      11       1.7046       0.3032       1.0162       0.7507       0.7795
      12       1.7537       0.7343       0.9793       0.8766       0.8108
      13       1.4529       0.7842       0.8187       0.6670       0.6719
      14       1.5624       0.8302       0.7870       0.8546       0.9187
      15       1.4204       0.8339       1.0503       0.5085       1.2608
      16       1.2509       0.8468       0.7262       0.6294       1.1178
      17       1.4779       1.5384       0.4589       0.4829       0.8928
      18       0.8640       1.5582       0.3837       0.4829       0.8594
      19       1.6810       1.8091       0.9887       0.8031       0.7857
      20       1.4548       2.0435       1.1486       0.4192       0.6492
      21       1.3723       1.9832       1.4304       0.8830       1.0843
      22       1.5534       1.8936       0.8229       0.6740       0.9996
      23       1.7314       2.5240       1.1577       0.8268       0.8013
      24       2.3240       2.5240       0.7350       0.6087       0.6603
      25       2.6221       2.1340       1.1281       0.6618       0.8189
      26       1.6532       1.9973       0.8564       0.4461       0.4103
      27       2.2801       2.2150       1.5001       0.5230       0.7378
      28       2.0966       2.2208       1.2023       0.7581       0.5189
      29       2.7373       2.3910       0.7679       0.6791       0.9334
      30       1.4356       2.0898       0.9875       0.7324       0.9433
      31       1.9608       2.8460       1.0044       1.0121       0.9118
      32       1.5894       2.7134       1.6716       0.4988       0.3897
      33       1.5013       2.0410       0.9512       0.5567       0.9520
      34       1.6166       2.3458       1.2940       0.5582       0.8953
      35       1.3345       2.0490       0.9701       0.5398       0.7236
      36       2.1267       1.8058       0.7477       0.9343       0.8607
      37       2.2898       1.9815       1.6066       0.5184       0.4654
      38       3.4374       2.1491       1.5337       0.7359       0.7400
      39       2.6105       1.8051       1.6126       0.8150       0.6643
      40       1.8469       1.8887       1.9319       0.6052       0.6909
      41       2.7833       2.1945       2.2792       0.5270       1.1505
      42       2.0373       1.9661       2.1659       1.0134       1.0252
      43       1.5944       1.9129       1.6969       0.8512       0.7460
      44       2.0947       2.0369       2.1374       0.8438       0.6856
      45       1.4622       1.7101       2.5929       0.8226       0.6802
      46       1.6978       1.9778       3.1945       0.8783       1.0001
      47       1.3205       1.7104       3.9140       0.5661       0.3971
      48       2.4586       1.7777       4.1218       0.6838       0.7423
      49       2.6137       1.7267       4.1686       0.5548       0.6581
      50       2.3099       1.4508       4.1177       0.4078       0.4843
      51       1.7665       2.1984       4.0817       0.4463       0.4006
      52       1.4661       1.8560       3.6332       0.5985       0.5280
      53       1.9829       1.9151       4.2870       0.7234       0.7320
      54       2.3112       1.7438       2.8362       0.7718       0.7444
      55       1.7992       2.1018       3.1077       0.4823       0.3403
      56       1.7156       1.5122       3.2145       0.7433       0.6990
      57       1.5575       1.8115       2.8638       0.7005       0.7273
      58       1.9978       2.1749       3.0588       0.7892       0.9581
      59       2.7612       1.4940       2.6091       1.4360       1.2661
      60       2.2872       1.3539       2.0797       0.8075       0.4517
      61       2.2505       1.7925       2.7413       1.0211       0.8971
      62       1.9277       1.8116       2.5639       0.9758       0.8737
      63       1.7254       1.7283       2.5197       0.6764       0.5448
      64       1.4578       1.4222       3.0160       0.7076       0.4567
      65       1.5048       1.2248       2.9260       0.4604       0.3326
      66       1.2254       1.2822       3.1128       0.8493       0.4310
      67       1.6351       1.2987       2.3322       0.8668       0.9388
      68       2.3105       1.8456       3.1912       0.7403       0.8574
      69       2.8830       1.8177       2.5453       0.5233       1.0490
      70       3.1147       1.7179       2.4029       1.2018       1.3042
      71       1.3410       1.8071       3.3186       0.7668       1.1772
      72       1.6657       1.7217       2.4816       0.6597       0.5945
      73       2.5028       1.5987       2.0877       0.6712       0.5629
      74       2.5608       1.4953       2.5996       0.6807       0.7484
      75       3.0229       1.5740       2.7022       0.6232       0.7337
      76       2.4695       1.6510       2.6595       0.5827       0.8479
      77       2.3651       1.7691       2.4982       0.7443       1.0247
      78       2.9327       1.7514       2.3365       0.7086       0.6451
      79       2.2933       1.5723       2.8384       0.7585       0.8999
      80       2.3650       1.7637       2.3537       0.9098       0.8473
      81       2.5039       1.7412       2.6845       0.8421       0.8104
      82       1.3686       1.8054       2.6309       0.4581       0.7963
      83       1.2461       1.9307       2.7217       0.6624       0.7524
      84       2.2900       1.5906       2.6379       0.5942       0.5301
      85       1.4436       1.4951       2.4169       0.6089       0.3820
      86       1.6701       1.4396       1.8538       0.7691       0.8462
      87       1.3912       1.4868       2.0183       0.6449       0.7649
      88       1.4702       1.6731       2.3236       0.5394       1.1054
      89       1.9198       1.4093       2.1036       0.6186       0.6833
      90       1.2783       1.4292       2.0654       0.8153       0.8174
      91       1.5704       1.3084       1.6982       0.7410       0.5264
      92       1.9690       1.4778       2.7559       0.6520       0.7676
      93       1.4803       1.4582       2.3950       0.8888       0.6363
      94       1.8861       1.3936       2.6234       0.8819       0.5187
      95       2.5024       1.4149       2.4941       0.8157       0.7563
      96       3.0969       1.6006       1.9465       0.8708       1.1049
      97       3.9764       1.6230       2.4897       0.4983       0.9606
      98       2.3481       1.4956       2.6447       0.5025       0.8657
      99       2.9147       1.6634       2.5539       0.4969       0.8776
     100       2.4753       1.4264       3.0243       0.6094       0.7203
     101       3.8365       1.5000       3.1289       0.8524       0.8632
     102       3.1026       1.5245       3.3047       0.7014       0.7265
     103       4.4996       1.8246       2.5666       0.6795       0.9998
     104       3.0337       1.7500       2.1437       1.0333       0.8097
     105       2.5143       1.5194       2.3865       0.7105       0.7820
     106       2.5012       1.8530       2.3238       0.9562       0.8869
     107       3.3070       1.6348       2.4248       0.6777       0.4559
     108       3.7501       2.0408       2.3927       0.5997       0.8005
     109       2.7393       1.8444       2.6457       0.5264       0.5435
     110       3.2398       1.8504       2.3068       0.8863       0.8740
     111       3.2673       1.7822       3.5939       0.9322       1.0574
     112       2.4204       2.4074       2.7925       0.8171       0.5936
     113       1.9230       2.1429       2.4919       0.5787       0.6593
     114       1.5634       2.1632       2.9011       0.8122       0.7117
     115       4.5368       1.7901       3.2145       0.5768       0.7656
     116       3.6062       2.3345       3.7460       0.3601       0.5022
     117       3.6260       1.7419       3.7243       0.7261       0.4038
     118       3.9838       1.3338       3.5790       0.4247       0.6832
     119       3.3314       1.3106       4.0182       0.5181       0.5932
     120       4.3155       1.4775       3.7068       0.5899       0.9979
     121       3.5595       2.0122       3.6855       0.8373       0.9233
     122       2.8667       1.9575       3.6719       0.4585       0.4995
     123       3.5768       2.3080       3.5440       0.6231       0.9214
     124       3.6683       2.3720       2.7333       0.5954       0.8866
     125       4.3213       2.1317       3.2678       0.7051       0.6847
     126       3.5563       2.1231       4.2524       0.5250       0.6257
     127       2.8938       2.2446       4.5964       0.6153       1.1649
     128       3.3071       2.5948       3.3407       0.5844       0.7177
     129       4.1897       2.1268       3.4285       0.5592       0.5407
     130       3.0604       2.5761       3.5616       0.8964       1.0493
     131       3.5708       2.0982       2.7861       0.5955       0.4639
     132       4.4000       2.3868       3.0116       0.7868       0.7867
     133       3.7693       1.8850       3.1519       0.8076       1.0745
     134       3.6912       1.8538       3.5152       0.5927       0.6104
     135       3.4240       2.3400       3.7291       0.6075       1.1005
     136       3.8157       2.2554       3.9851       0.5362       0.6729
     137       4.9022       2.0809       4.8211       0.6741       1.0561
     138       5.4407       2.1694       3.5157       0.8607       1.1878
     139       6.4155       2.4075       2.6896       0.6602       0.9625
     140       4.9458       2.0497       3.2956       1.0519       1.2742
     141       4.9449       2.2192       3.5161       1.0429       0.9157
     142       4.1857       1.9090       4.2500       0.5654       0.9671
     143       4.2338       1.8666       3.5384       0.4798       0.6789
     144       4.9281       2.2487       3.3333       0.4900       0.8774
     145       5.5167       2.1727       3.5863       0.7131       0.9142
     146       4.9127       2.1154       3.6995       0.4793       0.7472
     147       4.9177       2.3020       4.6456       0.6736       0.6964
     148       4.6544       2.3119       2.6700       0.8449       0.9152
     149       3.6125       1.9897       4.1720       0.8247       1.5149
     150       2.9484       1.7657       4.2507       1.0176       1.5247
     151       2.7561       1.5532       4.3552       0.8107       1.1247
     152       2.2652       1.7603       3.6832       0.4871       0.9598
     153       3.4100       1.9311       4.9468       0.5938       0.9124
     154       3.0093       1.7809       4.2600       0.3034       0.9127
     155       3.3191       1.6406       5.3571       0.7400       1.0678
     156       4.2763       1.7518       4.5323       0.7924       1.3882
     157       4.5940       1.7550       4.3978       0.8161       1.2707
     158       4.1062       1.8823       4.3320       0.7253       0.9453
     159       3.4035       1.7763       3.5786       0.7981       1.0312
     160       3.0873       1.6842       4.7487       0.8344       0.7673
