#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.6059       0.1744       1.1227       0.8215       0.9296
       3       1.6753       0.1844       1.1884       0.8978       1.1226
       4       1.7850       0.1722       1.1085       0.8716       1.0367
       5       1.8503       0.1801       1.3263       0.9300       1.1969
       6       1.8058       0.1798       1.2765       0.8456       1.1135
       7       1.8252       0.2883       1.4183       0.7941       1.1157
       8       1.7925       0.2818       1.2633       0.7847       1.0312
       9       1.8494       0.2924       1.3540       0.6143       1.1432
      10       1.8685       0.2838       1.3908       0.8659       1.2628
      11       1.8654       0.2993       1.3751       0.8351       1.2947
      12       1.8030       0.6484       2.0213       0.8040       1.5584
      13       1.9458       0.7078       2.0163       1.1190       1.7498
      14       2.4070       0.9025       1.9957       0.8124       1.5730
      15       2.3206       0.7269       1.7086       0.8769       1.4946
      16       2.4642       0.8930       1.7972       1.2061       1.8054
      17       2.0835       0.9783       1.6204       0.5598       1.0375
      18       2.4875       1.0104       1.9559       0.5787       1.0292
      19       2.0714       1.0525       1.0914       0.4358       0.7196
      20       2.1662       1.3813       2.0171       0.5229       0.8003
      21       2.6248       1.4127       1.8065       0.2685       0.8382
      22       2.4095       1.1306       2.1935       0.4269       0.6171
      23       2.8818       1.1961       1.8342       0.5308       0.7634
      24       2.6269       1.2437       1.6953       0.3669       0.6015
      25       2.5256       1.1718       2.0530       0.6771       1.0433
      26       2.2751       1.3043       1.6146       0.3670       0.6744
      27       2.4996       1.1774       1.6108       0.7608       1.2902
      28       2.2984       1.1624       2.3957       0.6299       0.8223
      29       2.5964       1.5036       2.0394       0.8526       0.9962
      30       2.3733       1.3617       1.9480       0.5464       0.9795
      31       2.7261       1.1157       2.0676       0.5178       0.7039
      32       2.4977       1.2259       1.7360       0.5628       0.8596
      33       2.5117       1.2339       1.7314       0.6686       0.8878
      34       2.8572       1.4126       2.1627       0.6376       0.8534
      35       2.8218       1.3920       1.8287       0.5998       1.0224
      36       2.7621       1.4061       1.5475       0.5106       1.0534
      37       3.8971       1.4453       1.9011       0.6855       0.7696
      38       4.3197       1.4932       2.2354       0.6364       0.9229
      39       3.3389       1.5908       1.6532       0.7792       0.9136
      40       2.5647       1.2754       1.8805       0.6497       0.8649
      41       3.1957       1.3176       1.2908       0.3616       0.9164
      42       2.9721       1.2459       2.1268       0.4382       0.7982
      43       2.7678       1.2754       1.5478       0.6394       0.8965
      44       3.3811       1.5034       1.8688       0.4854       0.6099
      45       2.9652       1.3336       1.9120       0.2044       0.4193
      46       2.9537       1.4658       1.8638       0.5572       0.7220
      47       2.9466       1.2672       1.5730       0.5263       0.7998
      48       3.2194       1.5757       1.5093       0.3289       0.2564
      49       3.7328       1.6250       1.8622       0.7336       0.8459
      50       3.4270       1.8017       1.5467       0.6425       0.7294
      51       2.5909       1.2902       1.6813       0.6533       0.9805
      52       2.0534       1.2977       1.3355       0.5093       0.8762
      53       2.7569       1.6934       1.8730       0.4421       1.1943
      54       2.1144       1.5938       1.7707       0.4054       0.7777
      55       2.0487       1.3814       1.3739       0.6497       0.6333
      56       2.4651       1.5853       1.7096       0.5752       0.7886
      57       2.3633       1.6988       1.3830       0.7250       1.1565
      58       2.3336       1.6490       1.4890       0.6302       0.9982
      59       3.0411       1.8897       2.1558       0.4893       0.6282
      60       1.6323       1.5199       1.7333       0.6276       0.7881
      61       1.5401       1.5105       1.3864       0.3470       0.5204
      62       2.1163       1.3888       1.5428       0.6305       0.7659
      63       1.5523       1.3759       1.4897       0.5069       0.6461
      64       2.2339       1.5352       1.6015       0.8197       1.1384
      65       1.9017       1.5287       1.1782       0.6170       0.7295
      66       2.2003       1.4849       1.8862       0.6519       0.9742
      67       1.8645       1.3732       2.3397       0.4349       0.7160
      68       1.6888       1.4710       1.5110       0.2856       0.6583
      69       1.2691       1.4073       1.3107       0.3885       0.6714
      70       1.9998       1.3210       1.7627       0.8336       1.1351
      71       2.1222       1.5983       1.6901       0.6134       0.9106
      72       1.7165       1.4730       1.1667       0.5971       0.6872
      73       1.5364       1.4996       1.6432       0.6377       0.8411
      74       1.5794       1.3800       1.3776       0.6226       0.7667
      75       1.6822       1.4630       1.1356       0.7400       0.8027
      76       1.6033       1.6679       1.1242       0.3432       0.6947
      77       1.3353       1.6207       1.1058       0.5778       0.7401
      78       2.4226       1.5273       1.5052       0.4344       0.5541
      79       2.3827       1.5274       1.3548       0.3859       0.5114
      80       2.5750       1.6874       1.8557       0.3289       0.7076
      81       1.8313       1.6861       1.2834       0.4698       0.4814
      82       1.9588       1.3094       2.0434       0.2844       0.8652
      83       2.3132       1.4265       1.8731       0.2960       0.7507
      84       2.1797       2.0161       1.4754       0.4616       0.5717
      85       1.8214       1.4564       1.3874       0.4885       0.8527
      86       2.1286       1.9008       1.8040       0.4206       0.5671
      87       1.6112       1.8957       1.4064       0.6864       0.6505
      88       1.4353       1.4798       0.9498       0.5371       0.7165
