#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.6005       0.1778       0.8725       0.8018       0.8056
       3       1.7267       0.1876       0.9491       0.8784       0.8364
       4       1.7771       0.1648       0.8945       0.9812       0.8297
       5       1.7819       0.1780       0.9224       0.8594       0.9115
       6       1.7902       0.1812       0.9855       0.9080       0.9578
       7       1.6781       0.3334       0.8371       0.6142       0.7472
       8       1.8045       0.2911       1.0983       0.7329       0.8101
       9       1.6386       0.3484       0.9182       0.6237       0.5911
      10       1.7394       0.3162       0.9097       0.7586       0.8894
      11       1.7955       0.3018       0.8363       0.6544       0.7716
      12       1.4099       0.6685       0.7080       0.7649       0.7709
      13       1.4604       0.8397       0.8578       0.7075       0.7734
      14       1.5155       0.6586       0.7025       0.6790       0.4007
      15       1.4357       0.6470       0.7284       0.6901       0.3068
      16       1.1922       0.6977       0.8997       0.5775       0.5435
      17       1.5017       1.2487       1.1292       0.9787       0.8225
      18       1.5142       0.8589       1.1214       0.7377       0.6569
      19       1.1919       1.2604       2.1511       0.5497       0.7764
      20       1.4497       1.0545       1.9831       0.8701       0.7709
      21       1.1855       1.3976       2.1576       0.4569       0.8272
      22       1.5005       1.6649       0.8503       0.4918       0.7528
      23       2.2293       1.5366       1.7593       0.8057       0.5024
      24       2.5895       1.4280       1.7552       0.4601       0.2839
      25       2.5953       1.7264       2.3305       0.8465       1.5233
      26       2.5609       1.8873       2.9611       0.4982       0.7770
      27       1.6041       2.2202       2.8078       0.5634       0.6323
      28       1.3116       1.8020       2.0739       0.5761       0.6645
      29       1.2985       1.4657       2.0513       0.8309       0.9373
      30       1.4066       1.6310       2.0367       0.4906       0.7422
      31       1.6492       2.0244       2.4478       0.5573       0.9349
      32       1.2158       1.6618       2.0238       0.5623       0.7683
      33       1.3536       1.8409       2.4797       0.5236       1.2639
      34       1.8374       1.7982       2.4557       0.3036       0.8762
      35       1.4135       1.8592       2.5509       0.5512       0.9987
      36       1.6728       1.7479       2.3206       0.6007       0.7709
      37       2.3439       1.7573       2.8308       0.4021       0.5271
      38       2.6137       1.4508       2.9557       0.7172       0.5069
      39       2.9048       1.5141       3.2613       0.5108       1.0857
      40       1.7423       1.6491       3.0402       0.3675       0.8571
      41       2.0967       1.9101       3.0950       0.6656       0.9639
      42       3.2623       1.7990       3.3931       1.0076       1.2332
      43       3.4161       1.8345       3.2907       0.7850       1.2602
      44       3.2846       1.5889       3.3722       0.6130       1.1911
      45       3.0630       1.5056       3.7181       0.8195       1.3218
      46       2.5282       1.6473       4.0557       0.8370       2.1280
      47       2.8240       1.7241       3.0988       0.8319       1.0065
      48       2.9542       1.5398       3.4052       0.9080       1.3493
      49       3.2409       1.7365       3.1228       0.5679       0.7164
      50       3.7957       1.8924       3.6333       0.8064       1.2852
      51       3.5390       1.4430       3.1025       0.4539       1.0869
      52       4.5176       1.6377       3.2346       0.4073       1.0108
      53       3.8463       1.6392       3.4570       0.6396       1.3703
      54       3.8008       2.0334       3.2593       0.7988       0.9946
      55       2.4166       1.6397       2.8836       0.9374       1.4787
      56       2.8692       1.7513       3.3740       0.6440       1.6662
      57       4.1297       1.7019       2.7398       0.8861       1.1407
      58       3.4310       1.4625       3.0652       0.7333       1.3096
      59       3.6526       1.3604       3.1004       0.4205       0.8772
      60       3.2379       1.6243       3.3370       0.8290       1.0992
      61       3.7405       1.5622       3.3196       0.5477       1.0210
      62       4.2787       1.5701       3.0830       0.3326       0.8188
      63       3.9552       1.6716       3.5551       0.5612       1.0049
      64       4.1220       1.6233       3.7581       0.8286       0.9904
      65       3.6609       1.8046       3.8449       0.9324       1.5913
      66       3.1604       1.7809       3.4798       0.6613       1.2859
      67       4.6459       1.9377       3.4376       0.6277       1.2038
      68       4.3748       1.7629       3.7195       0.3180       1.0936
      69       4.7299       1.5857       3.5751       0.6325       0.9943
      70       3.5402       1.4473       3.0128       0.9450       1.4309
      71       3.2691       1.6213       3.5078       0.7383       1.4144
      72       5.0992       1.4279       3.1942       0.8833       0.8892
      73       4.4051       1.5518       2.7743       0.6824       1.4261
      74       4.2724       1.7626       3.2294       0.4412       0.9283
      75       4.4975       1.7722       2.5567       0.8544       0.7771
      76       4.2949       1.5798       3.1311       0.8467       1.0744
      77       4.3960       1.3969       2.6619       0.4296       0.8949
      78       4.9916       1.6657       3.2912       0.5089       1.2980
      79       5.2011       1.6252       3.0997       0.8256       1.1977
      80       6.3577       1.6033       3.2380       0.6127       0.8718
      81       5.1535       1.7040       2.9144       0.5457       0.6299
      82       4.6904       1.7242       3.2300       0.8783       1.4443
      83       3.5025       1.7800       3.0774       0.6700       1.5666
      84       4.3866       1.6281       2.9634       0.7707       0.8180
      85       4.2467       1.5367       3.2793       0.5472       0.6516
      86       4.7299       1.5682       2.8052       0.9008       1.1128
      87       4.9591       1.4931       2.8427       0.3060       0.9824
      88       4.1208       1.6821       2.4973       0.6535       0.7659
      89       4.1006       1.5764       3.1004       0.6735       1.0542
