#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.5682       0.2014       0.8342       0.9122       0.8319
       3       1.6851       0.1931       0.9089       0.7703       0.9281
       4       1.7169       0.1953       0.7824       0.7937       0.8248
       5       1.7208       0.2108       0.8685       0.8325       0.9788
       6       1.7397       0.1904       0.8662       0.9168       0.9298
       7       1.6985       0.3193       1.0006       0.6643       0.8885
       8       1.7524       0.3310       0.8689       0.7066       0.9757
       9       1.6531       0.3498       0.9054       0.6728       0.7751
      10       1.6830       0.3299       1.0277       0.6789       0.8136
      11       1.6440       0.3639       0.7594       0.6549       0.9051
      12       1.4709       0.7376       1.4038       0.5038       1.7149
      13       1.4357       0.8633       1.4644       0.5335       2.1766
      14       1.4512       0.8953       1.3039       0.3645       1.9290
      15       1.6090       0.7630       2.1584       0.4754       2.1632
      16       1.5856       0.7868       2.0095       0.5763       1.9834
      17       1.2315       0.8828       1.8961       0.8409       2.3693
      18       1.2833       0.9074       1.5768       0.6111       1.8317
      19       1.5028       0.8849       1.8520       0.4852       1.6691
      20       1.3455       0.9340       1.7063       0.5061       1.4754
      21       1.7932       1.0677       1.9320       0.7015       1.4865
      22       1.4150       1.1845       1.6547       0.3842       1.1444
      23       2.4025       1.1454       1.9081       0.3795       1.6033
      24       2.1355       1.0588       2.7618       0.6874       1.6722
      25       2.2286       1.1670       1.6550       0.8213       0.9748
      26       2.1979       1.0529       2.4040       0.7101       1.4828
      27       1.6718       1.2266       2.4346       0.4203       1.8066
      28       1.9722       1.1934       2.1604       0.4433       1.2303
      29       2.6905       1.1237       2.0159       0.5455       1.6354
      30       2.4687       1.0705       1.8120       0.7528       1.5381
      31       2.5073       1.1296       2.2045       0.5488       1.5314
      32       1.9228       1.3241       2.2525       0.3204       0.5762
      33       1.4567       1.3089       2.9850       0.6045       1.2180
      34       2.2683       1.1545       2.5126       0.4369       1.1403
      35       1.8895       1.1108       3.0512       0.5326       1.8286
      36       1.7926       1.1763       2.5090       0.6434       1.6671
      37       2.0358       1.1313       2.0150       0.6112       1.5250
      38       1.3463       1.0186       1.6720       0.2905       1.3643
      39       1.2370       1.1171       1.9639       0.4704       1.6134
      40       1.9538       1.2303       1.7470       0.7101       0.4455
      41       1.2142       1.1464       1.5839       0.4911       0.5449
      42       1.5439       1.3909       0.9780       0.3840       0.5829
      43       1.4929       1.1410       1.0135       0.5773       0.9303
      44       1.7110       1.0706       1.0333       0.3362       0.4402
      45       2.2259       1.0722       1.0611       0.2881       0.8252
      46       1.4811       1.4270       1.1973       0.3848       0.8978
      47       2.2360       1.4260       1.1235       0.4144       0.8498
      48       1.7017       1.2710       1.1750       0.6644       0.8663
      49       1.2777       1.3773       0.5928       0.4817       0.2906
      50       1.2697       1.2418       1.0190       0.4945       0.7061
      51       1.7263       1.2068       1.6211       0.4645       0.9907
      52       1.5099       1.1305       1.5779       0.6519       0.5189
      53       1.3965       1.2641       1.5375       0.5094       0.7174
      54       1.1235       1.1543       1.6062       0.5693       0.7372
      55       1.2628       1.3427       1.1646       0.5284       0.5726
      56       2.2546       1.2235       1.6156       0.4147       0.7369
      57       2.5307       1.4395       1.4830       0.2561       1.1991
      58       3.2907       1.2646       1.7921       0.4250       0.9450
      59       2.4246       1.2657       1.6748       0.5408       0.8277
      60       1.3175       1.4308       1.6399       0.5139       0.7801
      61       1.7745       1.1891       1.7211       0.6998       1.2735
      62       1.3238       1.6405       2.0289       0.5512       0.5077
      63       1.0170       1.2892       2.0568       0.3319       0.8867
      64       1.2796       1.3889       2.1711       0.3833       1.8590
      65       1.8370       1.5420       2.6016       0.5272       0.8780
      66       1.1900       1.3327       1.4176       0.4872       0.6020
      67       1.4120       1.4696       2.6904       0.5042       0.8077
      68       1.4959       1.2472       1.8031       0.5529       0.6619
      69       1.7732       1.5193       1.6794       0.5676       0.5325
      70       1.5920       1.3229       1.4656       0.3545       0.2858
      71       1.4027       1.5055       1.4443       0.5941       0.7712
      72       1.8734       1.3129       1.0074       0.8296       0.8497
      73       2.3304       1.2885       1.2898       0.2724       0.5127
      74       1.9884       1.4259       1.5065       0.6075       0.5638
      75       1.8271       1.2573       0.9792       0.3446       0.5652
      76       1.9303       1.2888       0.9741       0.4977       0.3266
      77       1.7576       1.7606       0.9171       0.5355       0.4928
      78       1.9237       1.8073       1.2827       0.6891       0.7361
      79       1.4939       1.6129       1.1438       0.6866       0.7355
      80       1.1082       2.3711       0.9854       0.6688       0.5126
      81       1.1784       2.0817       1.1794       0.4345       0.5126
      82       1.5240       1.4737       1.1150       0.8054       0.6048
      83       1.9239       1.5751       1.5945       0.9369       0.8395
      84       1.3428       1.5556       1.1225       0.3416       0.6198
      85       1.5987       1.3814       1.8206       0.5970       0.7534
      86       1.8959       1.3492       1.0466       0.7896       0.4191
      87       1.9155       1.3613       1.1899       0.7113       0.6405
      88       2.5619       1.2014       1.3460       0.5375       0.4458
      89       2.0070       1.3592       1.2542       0.6046       1.2486
      90       1.5542       1.3678       1.0313       0.4626       0.4235
      91       1.4572       1.2982       1.5346       0.4819       0.8923
      92       1.6027       1.4363       2.2246       0.6919       1.0165
      93       1.6797       1.4322       2.3075       0.5987       1.1013
      94       3.1860       1.5063       2.1501       0.8474       1.3895
      95       3.0791       1.2617       2.0962       0.7928       1.3732
      96       2.8118       1.3542       1.7734       0.8472       1.3552
      97       1.8047       1.3540       2.1198       0.7739       1.3008
      98       1.9717       1.5063       1.8447       1.1425       1.6561
      99       1.2485       1.2559       2.2322       0.5922       1.0083
     100       1.2683       1.4888       1.9829       0.5005       0.8642
     101       1.5489       1.2805       1.6442       0.9422       1.1853
     102       1.6665       1.1712       2.1855       0.4451       1.0869
     103       1.6451       1.3334       2.2687       0.5723       0.8162
     104       1.7296       1.2717       2.4799       0.5737       1.0154
     105       2.2663       1.2618       2.1888       0.5973       1.2712
     106       2.6965       1.1932       1.9729       0.9489       1.3665
     107       2.2517       1.3006       2.0633       0.6732       1.2658
     108       1.9756       1.5763       2.2399       0.5499       0.8517
     109       2.0152       1.6937       2.1642       0.6031       0.8894
     110       2.0538       1.3861       2.2574       0.7172       1.1213
     111       1.7744       1.3585       2.1295       0.6921       0.9723
     112       2.3232       1.4291       2.1834       0.6660       0.7378
     113       2.3770       1.2049       1.9541       0.5532       0.7854
     114       1.8859       1.7881       1.6331       0.6780       0.8470
     115       1.6142       1.7305       1.8013       0.6508       0.7472
     116       1.9450       1.7671       2.3955       0.6718       1.0723
     117       1.7219       1.6570       2.9727       0.4412       0.8004
     118       1.7559       1.7649       2.0459       0.7486       0.8870
     119       1.7400       1.8402       2.4881       0.8559       1.2388
     120       2.0376       1.6369       2.1792       0.6833       1.3382
     121       1.7259       1.4541       2.0627       0.3856       0.7268
     122       1.6118       1.7716       2.1008       0.5933       0.9276
     123       1.6545       1.6995       2.3805       0.6780       1.0257
     124       1.7122       1.6150       2.5672       1.1357       1.2039
     125       1.9931       1.5640       1.9580       0.6880       0.8939
     126       2.0818       1.5856       1.7467       0.4928       0.8651
     127       1.6985       1.5819       2.2409       0.4232       1.3044
     128       1.9263       1.3905       1.9756       0.5987       0.8490
     129       1.9257       1.6202       2.0759       0.5110       0.8550
     130       1.8521       1.6166       2.0024       0.4707       1.0016
     131       1.5320       1.5817       1.4988       0.3540       0.8422
     132       1.7324       1.4895       1.8380       0.6737       1.0782
     133       2.2129       1.4705       2.0386       0.8821       1.0615
     134       1.9313       1.6165       2.4362       0.9150       0.7988
     135       2.3596       1.6390       2.0350       0.5819       1.0625
     136       1.9157       1.6391       2.2928       0.8270       1.3598
     137       1.8419       1.5633       2.1042       0.7332       1.0742
     138       1.8404       1.6250       1.9354       0.3134       1.2086
     139       2.4565       1.5278       2.0857       0.6137       1.0624
     140       2.0312       1.8523       2.2716       0.7910       1.3434
     141       2.2029       1.5304       2.3183       0.7476       1.2732
     142       2.3891       1.5784       2.2166       0.5708       0.9417
     143       2.2671       1.7640       2.1933       1.0469       0.9946
     144       2.2329       1.7038       2.3434       0.9009       1.1511
     145       2.2844       1.4538       2.0228       0.3827       0.8898
     146       1.8226       1.6834       2.5095       0.7238       0.8089
     147       2.3834       1.5225       2.0773       0.9102       1.2895
     148       1.9379       1.9245       2.6218       1.2462       1.3222
