#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.4765       0.1948       0.7703       0.7166       0.9050
       3       1.6306       0.1930       0.7751       0.7967       0.8647
       4       1.6988       0.1794       0.8577       0.8401       0.9549
       5       1.6810       0.1894       0.9180       0.8587       0.9498
       6       1.7111       0.1896       0.8733       0.7769       0.8989
       7       1.6884       0.3348       0.9474       0.5993       0.8099
       8       1.6024       0.3654       0.8890       0.7254       0.9534
       9       1.7157       0.2996       0.8344       0.6506       0.7353
      10       1.7302       0.3272       0.7736       0.6485       0.8307
      11       1.6745       0.3080       0.8162       0.6811       0.7452
      12       1.4333       0.7863       0.9918       0.7210       0.9562
      13       1.2991       0.6693       0.9689       0.7197       1.5699
      14       1.7904       0.8068       1.0131       0.7534       1.8413
      15       1.3912       0.8531       1.1273       0.8009       1.6119
      16       1.2337       0.8014       0.9765       0.5175       1.2898
      17       1.3532       0.9949       0.8764       0.5025       1.4352
      18       1.1983       0.7667       0.8586       0.7487       1.2242
      19       1.2458       0.9276       1.2441       0.4174       1.4144
      20       1.2938       0.9075       1.2144       0.4090       1.1478
      21       1.2780       1.1044       1.0591       0.3704       1.1559
      22       1.4056       1.4267       1.0883       0.3725       1.3837
      23       1.5698       1.1584       1.0888       0.6004       1.4215
      24       1.3530       1.1820       1.4457       0.3535       1.5521
      25       1.6121       1.1229       1.2400       0.5216       1.1857
      26       1.6451       1.4449       0.6589       0.3197       0.4270
      27       1.4624       1.1412       0.9924       0.7114       0.8022
      28       1.2963       1.3063       0.9693       0.5605       1.0300
      29       1.7616       1.4699       1.1723       0.4723       0.5425
      30       1.3818       1.5046       0.8015       0.4608       0.3896
      31       1.4942       1.2462       0.7880       0.3168       0.9676
      32       1.4129       1.3783       0.9543       0.4867       1.2589
      33       1.6024       1.1933       0.7356       0.4306       0.5752
      34       2.2095       1.5155       1.6276       0.5132       0.4892
      35       2.3318       1.3601       1.4209       0.3985       0.5931
      36       1.4826       1.1666       1.2863       0.8573       0.4340
      37       1.3228       1.2798       1.2736       0.7752       0.7152
      38       1.3422       1.3930       1.1925       0.6720       0.4367
      39       1.5031       1.2151       1.6862       0.4232       0.6662
      40       1.4834       1.1260       1.0033       0.4484       0.4917
      41       1.5403       1.2278       1.3963       0.4168       0.9050
      42       2.0774       1.4536       2.4209       0.5231       1.0688
      43       1.8610       1.1895       2.2475       0.4373       1.0685
      44       1.5966       1.2912       2.1168       0.3927       1.3874
      45       2.0342       1.3445       1.9923       0.7865       1.3041
      46       1.6500       1.3761       2.6985       0.7279       1.4646
      47       2.0618       1.5397       2.9452       0.6855       1.6061
      48       2.4237       1.6215       2.7014       0.9209       1.8188
      49       1.8065       1.5891       2.3972       0.8883       1.6941
      50       2.3482       1.9214       2.9692       0.8949       1.6603
      51       2.6930       1.7040       2.8258       0.7862       1.5074
      52       3.4803       1.5497       2.5469       0.9892       1.7057
      53       3.5431       1.8742       2.4247       1.0359       1.5273
      54       2.7797       1.8151       2.4287       0.7138       1.6264
      55       2.8867       1.9211       2.5898       0.9998       1.6724
      56       2.8935       1.6278       2.1258       0.9139       1.5290
      57       1.4855       1.7251       2.1255       0.8783       1.5887
      58       3.0372       1.5176       2.2200       1.1760       1.7601
      59       3.3113       1.7832       2.3650       1.0799       1.7738
      60       2.2672       1.5533       1.7950       0.7548       1.5067
      61       1.6899       1.5155       2.4935       0.7586       1.4599
      62       3.4430       1.7183       2.7453       0.9741       2.1890
      63       2.0512       1.8305       2.0346       0.9325       2.1460
      64       2.3475       1.8114       2.1412       0.8584       1.7653
      65       2.2010       1.6596       1.9034       0.7544       1.1922
      66       3.7127       1.5128       2.3606       0.8867       1.8833
      67       3.9963       1.8464       2.6832       0.8449       2.1750
      68       3.7749       1.4259       2.3286       0.9635       2.2985
      69       3.1060       1.3907       1.7165       0.6832       1.4217
      70       2.2349       1.3344       1.4102       0.7972       1.1057
      71       3.1667       1.4046       2.0614       1.0044       1.3856
      72       2.4483       1.3457       1.4415       0.8850       1.1541
      73       2.7008       1.4403       1.6920       0.7178       1.1856
      74       2.4985       1.3475       1.6936       0.7278       1.2048
      75       1.6697       1.5522       1.4352       0.5298       0.9188
      76       1.5053       1.4602       1.1712       0.5036       0.9755
      77       3.1850       1.5447       1.9569       0.9212       2.2402
      78       3.1635       1.7560       1.9031       0.8983       1.5385
      79       2.2350       1.8529       1.3258       0.8695       1.1935
      80       2.7268       2.0608       1.6117       0.6985       1.8265
      81       2.3283       1.8045       1.3128       0.6398       1.3496
      82       2.6911       1.6086       1.7177       1.1033       1.6858
      83       1.9260       1.6435       1.6830       0.8793       1.7310
      84       1.5356       2.0323       1.7083       0.6205       1.5358
      85       1.4860       1.8332       1.8921       0.6532       1.4496
      86       2.2188       1.8768       2.6573       0.7731       1.7622
      87       2.3570       2.0360       2.0309       0.6476       1.6066
      88       2.5827       1.6658       2.5435       1.0307       2.1960
      89       1.8352       1.7501       2.4382       0.7579       1.6557
      90       2.9468       1.6649       2.2531       0.9267       1.5792
      91       3.5863       1.7589       2.5804       0.9378       1.9575
      92       3.0824       1.7271       2.0353       1.0689       1.7646
      93       3.0677       1.7002       1.8495       0.7040       2.4034
      94       3.1839       1.5043       2.3145       0.9593       2.4125
      95       3.2706       1.7342       2.2138       0.8761       2.5616
