#Frame           CRBN        GSPT1
      79       1.6253       3.9091
      80       1.6775       3.5877
      81       1.5614       4.6863
      82       1.3184       5.2690
      83       1.3271       5.1495
      84       1.2530       5.9255
      85       1.3532       4.3683
      86       1.3648       5.4309
      87       1.6411       4.7767
      88       1.7223       4.7492
      89       1.4258       4.5667
      90       1.8184       4.2910
      91       1.5489       5.0813
      92       1.5860       4.2969
      93       1.6323       4.7621
      94       1.8147       4.9957
      95       1.7923       4.7826
      96       1.6334       4.3559
      97       1.9021       4.8839
      98       1.7703       3.8499
      99       1.4906       4.5912
     100       1.6867       4.9673
     101       1.6285       5.6255
     102       1.7737       5.8626
     103       1.6315       5.1784
     104       1.5813       5.4782
     105       1.5080       5.7851
     106       1.4662       4.1097
     107       1.4436       4.1774
     108       1.6881       4.1726
     109       1.2104       4.6391
     110       1.7939       4.4599
     111       1.4161       3.8062
     112       1.5769       3.8220
     113       1.3013       3.9791
     114       1.1422       4.4863
     115       1.3885       3.8244
     116       1.3060       4.0735
     117       1.5172       4.0538
     118       1.5293       4.1759
     119       1.5406       4.6401
     120       1.1545       4.2303
     121       1.3051       3.6743
     122       1.3077       4.7572
     123       1.3643       4.5290
     124       1.3993       4.9452
     125       1.3725       5.7985
     126       1.3288       5.4138
     127       1.3394       3.9772
     128       1.3068       5.1140
     129       1.3907       5.5176
     130       1.3095       5.1214
     131       1.4614       5.9989
     132       1.4407       6.2544
     133       1.3594       5.1621
     134       1.2665       6.8794
     135       1.3360       7.8800
     136       1.4369       7.3885
     137       1.4064       6.8012
     138       1.3294       7.1062
     139       1.2814       5.7000
     140       1.3628       5.1387
     141       1.2884       6.5051
     142       1.3322       6.0186
     143       1.2732       5.0760
     144       1.3277       5.7927
     145       1.3613       6.0639
     146       1.3265       5.2065
     147       1.4098       5.5244
     148       1.3434       6.0619
     149       1.4575       5.6718
     150       1.4466       6.3043
     151       1.6689       6.5658
     152       1.6849       6.1150
     153       1.4818       6.4065
     154       1.4087       5.4899
     155       1.5705       5.2326
     156       1.5508       5.2475
     157       1.4822       5.4356
     158       1.6366       5.2093
     159       1.6107       5.0815
     160       1.4763       3.7787
     161       1.6116       4.5271
     162       1.4874       4.1736
     163       1.4623       4.6724
     164       1.5243       4.2779
     165       1.4402       4.2030
     166       1.4350       3.1502
     167       1.4038       4.7989
     168       1.4303       4.0981
     169       1.3760       3.5269
     170       1.4641       5.1435
     171       1.5499       5.0922
     172       1.5215       4.7409
     173       1.4511       4.8685
     174       1.4890       4.3203
     175       1.6099       4.5631
     176       1.4618       5.0472
     177       1.6986       4.9472
     178       1.5424       5.0867
     179       1.8135       5.9497
     180       1.4539       6.7020
     181       1.4465       6.1966
     182       1.5015       5.4462
     183       1.4217       5.5770
     184       1.5945       5.8687
     185       1.4459       5.6056
     186       1.4312       5.5012
     187       1.6800       5.8204
     188       1.6202       6.2107
     189       1.6130       5.5166
     190       1.5777       5.4403
     191       1.4831       4.9744
     192       1.6042       4.6749
     193       1.6079       5.0033
     194       1.5681       5.2022
     195       1.3663       5.3705
     196       1.5019       7.0226
     197       1.5182       5.9638
     198       1.4197       5.5575
     199       1.4756       6.1868
     200       1.4784       6.8388
     201       1.6208       6.8829
     202       1.6587       6.5516
     203       1.4405       6.7592
     204       1.8110       6.2653
     205       1.6448       6.1626
     206       1.7531       6.7729
     207       1.7331       6.5032
     208       1.4881       5.2131
     209       1.7339       4.8627
     210       1.6861       5.2589
     211       1.8394       5.2055
     212       1.5393       3.7109
     213       1.5825       5.0173
     214       1.6411       5.7676
     215       1.6747       5.6816
     216       1.7307       5.8807
     217       1.6706       6.2677
     218       1.5216       5.0849
     219       1.5819       6.1260
     220       1.5764       6.5296
     221       1.5495       7.0762
     222       1.4803       7.4342
     223       1.6345       7.3248
     224       1.8143       6.9828
     225       1.6730       7.5801
     226       1.5700       6.0920
     227       1.7432       6.9490
     228       1.5330       8.3210
     229       1.8802       8.1955
     230       2.0374       7.9026
     231       1.5502       7.8635
     232       1.5699       7.5187
     233       1.4640       7.4006
     234       1.5748       7.2162
     235       1.7776       7.3349
     236       1.6768       6.1336
     237       1.5962       7.2374
     238       1.6805       6.6998
     239       1.6348       8.9558
     240       1.6420       7.9598
     241       1.7174       9.2944
     242       1.6656       8.4698
     243       1.5213       7.5830
     244       1.6546       7.6721
     245       1.6916       7.7896
     246       1.7557       7.9161
     247       1.6389       6.9642
     248       1.6023       7.2153
     249       1.6464       5.8580
     250       1.5605       6.7372
     251       1.6106       7.0319
     252       1.6563       6.4369
     253       1.5110       5.4211
     254       1.6063       5.4906
     255       1.5807       5.3817
     256       1.5381       5.5066
     257       1.6393       8.4523
     258       1.7071       8.6232
     259       1.7983       9.3084
     260       1.7555       9.0671
     261       1.8062      10.0101
     262       1.7528       9.8910
     263       1.7237       6.3937
     264       1.5323       5.6365
     265       1.7331       6.9000
     266       1.6444       5.2820
     267       1.4450       6.7003
     268       1.5607       6.4909
     269       1.5517       6.8934
     270       1.6504       7.9573
     271       1.6877       7.2129
     272       1.7543       7.7768
     273       1.7659       8.3680
     274       1.7697       7.7798
     275       1.9129       7.9531
     276       1.7574       6.5711
     277       1.8941       8.1416
     278       1.8574       6.0026
     279       1.8631       6.4286
     280       1.8883       6.9813
     281       2.1811       8.2674
     282       2.1795       6.9750
     283       2.4123       9.1253
     284       2.2587       8.5975
     285       2.4921       8.0988
     286       2.4536       8.3647
     287       2.6077       8.8790
     288       2.7733       8.2314
     289       2.7672       7.9312
     290       2.5076       9.0138
     291       2.5652       8.1152
     292       2.2597       8.6710
     293       2.5628      11.0281
     294       2.6187      11.4142
     295       2.5120      11.1720
     296       2.7268      11.1186
     297       2.2372      11.8393
     298       2.4135      10.3943
     299       2.2193       8.4248
     300       2.4751       8.4319
     301       2.1502       7.9740
     302       2.4347       7.5608
     303       2.1702       7.9514
     304       2.0265       7.0851
     305       2.2032       6.1942
     306       2.0775       8.6917
     307       1.8779       7.5404
     308       1.7739       7.0522
     309       2.3658       7.9470
     310       2.1727       8.6001
     311       2.0822       9.0538
     312       1.9048       8.8660
     313       1.9795       8.3937
     314       1.8683       8.5383
     315       2.0056       7.3025
     316       2.2150       7.8312
     317       1.9429       6.0092
     318       2.1069       7.5358
     319       2.3797       7.9541
     320       2.3239       7.3251
     321       1.9880       8.6411
     322       2.2245       7.9553
     323       2.4459       8.5228
     324       2.1722       8.8064
     325       1.9500       9.2614
     326       1.8245       8.4525
     327       2.1842      10.3150
     328       2.3502      10.3794
     329       2.3013      10.8153
     330       2.3754      11.7470
     331       2.5576      11.8493
     332       2.4372      11.2762
     333       2.1975      10.8429
     334       2.2416      10.2827
     335       2.2109       9.0201
     336       2.3355      10.4463
     337       2.4312      11.3943
     338       2.5701      10.1647
     339       2.8824       9.5297
     340       2.3501       9.4581
     341       2.8788       9.3364
     342       2.6392       7.7307
     343       2.6878      10.2900
     344       2.5134      11.3506
     345       2.6716      11.7934
     346       2.3268      11.5695
     347       2.3607      13.3774
     348       2.9882      13.2756
     349       3.1230      12.4689
     350       2.9002      10.6060
     351       3.1029      11.4959
     352       2.9242      10.8392
     353       3.0359      10.7964
     354       3.0134      10.7461
     355       2.8446      11.0556
     356       3.0549      10.8193
     357       2.5978       7.6575
     358       3.0198      10.4452
     359       3.0845      10.0418
     360       2.9072      10.1090
     361       2.9899      10.5453
     362       2.6372       8.0914
     363       3.1850       9.1685
     364       2.2651       7.5258
     365       2.5247       9.3829
     366       2.7823      10.2538
     367       3.0355      10.8163
     368       3.0424       8.9852
     369       2.8363       7.9952
     370       2.7573       9.8988
     371       2.8952       8.6179
     372       2.7392       9.9834
     373       2.6777       8.3079
     374       2.9043       8.9531
     375       3.2552       8.3411
     376       3.0599       9.7063
     377       2.8780       7.9840
     378       2.6633       7.3932
     379       2.5479       8.0626
     380       2.7984       8.4154
     381       2.7149       8.6415
     382       2.2789       7.5786
     383       2.5103       9.1534
     384       2.7190       9.2796
     385       2.7385       9.9182
     386       3.2388      13.6596
     387       3.1475      11.3901
     388       2.5077       9.2834
     389       2.7701      10.8263
     390       2.3926      10.4518
     391       2.5615      14.2595
     392       2.1696      10.1751
     393       2.1152       9.4331
     394       2.2370       9.6564
     395       2.2735      11.8509
     396       2.3142      12.1255
     397       2.7548      12.6636
     398       2.6132      13.2622
     399       2.8443      12.5470
     400       2.8400      11.6154
     401       2.8092       9.2149
     402       2.4038      10.0339
     403       2.1413       9.5543
     404       2.5554      11.2577
     405       2.4785      10.7146
     406       2.3976       9.1754
     407       2.4179       8.8111
     408       3.2040      10.0496
     409       3.2277      11.4222
     410       3.1419      11.6818
     411       2.5175      13.1324
     412       2.6028      14.4935
     413       2.7859      11.6770
     414       3.3172      12.4303
     415       3.1747      12.0872
     416       2.9029      13.4265
     417       2.8529      13.1455
     418       2.8495      13.2987
     419       2.9830      12.6312
     420       3.4351      11.6024
     421       3.1565      11.0705
     422       3.3109      11.1272
     423       2.9984       9.7532
     424       3.3374      11.7808
     425       2.9393      12.9646
     426       3.1156      11.3466
     427       3.5185      12.3294
     428       3.1769      12.7846
     429       2.7820      11.3074
     430       2.6315      11.4638
     431       2.4792       9.2182
     432       2.9095      10.4285
     433       2.4941       9.7715
     434       2.4440      11.0225
     435       2.6149      11.0166
     436       2.6781      12.1305
     437       2.6700      10.7510
     438       2.4987       9.4736
     439       2.5375       9.6397
     440       2.1620       7.5225
     441       2.2630       8.4039
     442       2.4795       9.0705
     443       2.2125       7.5676
     444       2.2611       7.4473
     445       2.7241       9.7622
     446       2.1290       8.2624
     447       2.4194       9.9369
     448       2.5756      10.7028
     449       2.3946      10.7139
     450       2.8294      11.9214
     451       2.7206      13.1711
     452       3.1366      14.4275
     453       2.9503      13.4529
     454       3.0608      12.9919
     455       3.2086      12.9830
     456       2.7796      13.0785
     457       3.1838      13.8498
     458       2.8417      14.4831
     459       3.4236      13.3309
     460       3.2167      13.4284
     461       2.8519      12.4989
     462       2.8086      12.0454
     463       2.6362      10.4599
     464       2.9880      11.9840
     465       2.9271      13.6520
     466       2.8002      13.4794
     467       2.9143      12.2375
     468       3.7926      13.1901
     469       3.7740      11.5741
     470       3.6789      11.0471
     471       3.1137      12.9869
     472       3.2422      11.7514
     473       2.6528      11.6397
     474       2.5889      10.4691
     475       2.7040      11.2978
     476       2.4587       7.5316
     477       2.8918       7.9338
     478       2.7951       9.4951
     479       2.4604      10.5224
     480       2.4965      10.2312
     481       2.4869       9.4566
     482       2.7010       7.8962
     483       2.4378       7.5373
     484       2.9365       6.5272
     485       2.9441       8.0098
     486       2.7854       9.8511
     487       2.7363       8.5750
     488       3.4094      11.0581
     489       3.3212       9.3689
     490       3.2639      10.0413
     491       3.3444       9.6992
     492       3.5787       8.2781
     493       3.9023       8.3585
     494       3.1452       7.7974
     495       2.8475       8.1512
     496       2.7452       8.5443
     497       2.7011       9.6159
     498       2.8764       6.7042
     499       3.8169       6.9079
     500       3.2969       6.7111
     501       3.0159       7.6420
     502       3.2480       8.3152
     503       3.2105       8.4803
     504       3.2019       9.8691
     505       2.7239       8.9317
     506       2.4710       9.0082
     507       2.2289       9.3487
     508       2.2723       8.6304
     509       2.9666       9.2697
     510       3.0553       8.4691
     511       2.9312       9.1965
     512       2.6207       6.8459
     513       2.1864       7.9232
     514       2.5829       9.1652
     515       2.6211       8.6711
     516       2.6340       8.9530
