#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.3560       0.1777       0.7107       0.8346       0.8059
       3       1.5226       0.2050       0.8000       0.9253       0.8514
       4       1.6119       0.1810       0.8557       0.9140       0.8933
       5       1.6450       0.1873       0.8360       0.8962       0.8219
       6       1.6933       0.1803       0.9218       1.0458       0.9881
       7       1.7191       0.3139       0.8885       0.8681       0.8348
       8       1.7817       0.2930       0.9919       0.9249       0.8900
       9       1.7653       0.3059       0.8844       0.8940       0.9213
      10       1.7202       0.3076       0.8638       0.9698       0.9340
      11       1.6520       0.3102       0.9330       0.7575       0.7291
      12       1.4560       0.7813       1.4079       0.7336       0.9135
      13       1.5940       1.0763       1.4489       1.0802       1.1312
      14       1.5993       1.0346       1.1567       0.5972       0.5583
      15       1.9252       1.2742       1.1916       0.6954       0.5961
      16       1.7958       1.3832       2.2472       0.6474       0.5842
      17       1.5181       1.3002       2.1972       0.4328       0.3381
      18       2.3037       1.8237       1.0026       0.3859       0.5591
      19       2.7388       2.0925       1.3700       0.8385       1.3185
      20       2.7069       2.0622       0.6307       0.6154       0.4714
      21       2.3264       2.0891       1.0646       0.4420       0.6314
      22       2.3908       2.5055       1.1830       0.4433       0.5489
      23       2.5229       2.3672       1.0568       0.5759       0.2400
      24       2.1017       2.0369       1.0998       0.5814       0.2480
      25       1.9448       2.2898       1.3174       0.3300       0.5155
      26       2.2905       1.9811       1.6994       0.7174       0.5546
      27       3.1506       2.1625       1.2236       0.6267       1.2550
      28       1.1964       2.1828       0.5548       0.4362       0.3661
      29       1.2312       2.3091       0.7938       0.5947       1.3734
      30       1.8787       2.1250       0.9783       0.4750       0.6329
      31       2.6352       2.6581       0.5404       0.5281       0.4602
      32       1.8508       2.1910       1.4198       0.7426       0.8077
      33       1.1829       2.4308       1.1735       0.5734       0.5991
      34       1.3498       2.6177       0.8156       0.4280       0.7945
      35       1.8523       2.6426       0.6739       0.6761       0.8609
      36       1.4618       2.5380       0.8085       0.3824       0.6304
      37       2.5704       2.4346       0.8893       0.4993       0.6281
      38       2.4059       2.8339       0.8207       0.2787       0.4202
      39       2.2078       2.5424       1.1605       0.4505       0.8120
      40       2.0024       2.7196       1.1702       0.6753       0.8151
      41       1.4275       2.2631       1.0903       0.8050       0.6207
      42       1.3705       3.0715       1.2635       0.7527       0.9069
      43       2.2052       3.0554       1.1412       0.7510       1.3498
      44       1.8883       2.3663       1.0219       0.3725       0.8662
      45       1.9285       2.4301       1.2584       0.4961       0.8798
      46       2.1473       1.9221       1.2151       0.4242       0.8938
      47       2.3759       2.4361       0.9991       0.5412       0.5412
      48       2.7595       2.2660       1.1790       0.5000       0.8461
      49       2.3358       2.7589       1.3096       0.4195       0.1590
      50       1.5030       2.5852       1.2031       0.9224       1.0974
      51       2.3632       2.5801       1.5441       0.5509       0.7485
      52       1.3422       1.8877       0.6880       0.4915       0.5639
      53       1.6251       2.2066       1.6446       0.3296       0.2901
      54       1.8410       2.0563       1.2200       0.4034       0.5406
      55       1.2590       2.5044       1.5722       0.5166       0.4647
      56       1.6810       2.6661       1.3801       0.6473       0.9490
      57       1.0069       2.4961       0.7097       0.5593       0.8041
      58       1.2239       2.2381       0.9972       0.4979       0.7685
      59       1.0045       1.7289       0.3685       0.4767       0.2006
      60       1.6711       1.6850       0.7592       0.4368       0.4531
      61       1.7484       2.4125       0.2891       0.3219       0.2876
      62       1.8376       2.8152       0.8116       0.3504       0.4135
      63       1.9715       2.1609       0.9527       0.9083       0.9133
      64       2.0777       2.1860       0.9443       0.7496       1.1089
      65       1.8109       2.2299       0.9881       0.3691       0.4856
      66       1.4502       2.7838       0.5192       0.3150       0.3814
      67       2.1222       2.3788       0.8120       0.6387       0.9045
      68       2.3770       2.9820       1.0214       0.3835       0.8414
      69       1.9620       2.4184       1.4172       0.4448       1.2828
      70       2.1544       2.8136       0.6787       0.3309       0.4097
      71       1.6953       2.3491       0.7106       0.5009       0.5210
      72       1.3608       2.5460       1.0557       0.5063       0.8843
      73       1.2851       2.5438       0.7774       0.6559       0.5652
      74       1.6912       2.3201       0.9453       0.6174       0.5905
      75       1.6113       2.6020       1.1197       0.5594       1.3333
      76       1.3394       2.2652       0.8768       0.5481       0.2316
      77       1.0414       2.3610       0.7157       0.7352       0.5337
      78       1.4358       2.8683       1.0328       0.7476       0.7782
      79       1.6765       2.4943       0.9627       0.3493       0.9776
      80       2.1459       2.9348       0.9306       0.7656       1.4345
      81       0.9928       2.7497       0.9207       0.3919       0.9082
      82       1.0780       2.6156       0.5559       0.4920       0.8468
      83       2.0357       2.5805       1.3014       0.5850       1.3489
      84       1.4367       3.0169       0.3916       0.6096       0.4214
      85       1.4649       2.9225       1.0250       0.6677       1.2127
      86       1.8473       3.0804       1.0052       0.6086       1.1714
      87       1.4060       2.4407       0.5988       0.4955       0.3478
      88       0.9958       2.8051       1.1240       0.7933       0.7437
