#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.5665       0.2283       1.0391       0.8256       0.8305
       3       1.6084       0.2328       1.0900       0.9491       0.9227
       4       1.7265       0.2204       1.1560       1.0189       1.0142
       5       1.7053       0.2277       1.0754       0.9441       0.9431
       6       1.7109       0.2313       1.1764       1.0065       1.0083
       7       1.7238       0.3607       1.2863       0.7660       0.9201
       8       1.7901       0.3551       1.1182       0.9167       1.1013
       9       1.7776       0.3788       1.4036       0.7642       1.1170
      10       1.7158       0.3645       1.3477       0.8448       0.9890
      11       1.7798       0.3566       1.1038       0.9051       0.9540
      12       2.1531       0.7731       1.9403       0.8096       1.5808
      13       1.8323       0.7640       1.8078       0.5927       1.1181
      14       1.8665       0.8028       1.6656       0.6067       0.8048
      15       2.0396       0.8121       1.6337       0.7412       1.0549
      16       1.9070       0.9227       2.0172       0.6264       0.9574
      17       2.2280       1.3214       2.1453       0.9550       1.9669
      18       2.2700       1.3632       1.9424       0.5423       1.0795
      19       1.5455       1.4526       2.5990       0.4724       1.2457
      20       2.3036       1.1062       4.6243       0.5753       1.3845
      21       1.5875       1.3765       5.1970       0.9897       1.3514
      22       1.7380       1.2727       4.2273       1.1775       1.5324
      23       2.2396       1.3066       2.7445       1.2758       1.5604
      24       1.8521       1.1408       4.0123       0.9919       1.7893
      25       1.6452       1.1821       1.9491       1.0173       1.5889
      26       1.1922       1.3267       2.4596       1.0458       1.3263
      27       2.1042       1.5798       3.4801       1.1285       1.5614
      28       1.7291       1.5924       2.4817       1.1595       1.6384
      29       1.3738       1.4351       2.8040       1.1364       1.4751
      30       1.4322       1.2723       2.9264       1.1751       1.8103
      31       1.8004       1.6744       3.2996       1.1290       1.5565
      32       1.5774       1.3863       2.8625       1.2286       1.6486
      33       1.5488       1.4543       2.5237       1.1504       1.4924
      34       1.6264       1.5706       2.7964       1.3463       1.6967
      35       1.6001       1.6004       3.2796       1.4191       1.9994
      36       1.8523       1.9434       2.6997       1.0014       1.6021
      37       2.8755       1.9117       4.9379       1.2206       1.6178
      38       1.7363       2.0756       3.4948       1.1360       2.1049
      39       1.6348       1.7006       2.9174       1.0116       1.7981
      40       2.9184       1.9137       3.0183       1.0709       1.6244
      41       4.6560       2.5807       4.0839       1.6043       1.9071
      42       4.1107       2.1010       3.5584       1.4095       1.8189
      43       2.8636       2.3306       3.1003       1.2682       1.7318
      44       2.3541       2.0350       2.8314       1.1583       1.4776
      45       1.8377       1.8539       3.1850       1.1595       1.6563
      46       1.7080       1.7235       2.1856       1.5676       1.8399
      47       1.5406       1.4476       1.7573       1.2896       1.8729
      48       2.1108       1.4724       2.8105       1.5277       1.4928
      49       1.6372       1.7106       2.3927       1.3024       1.4446
      50       1.5362       1.6534       4.7400       1.5315       2.0621
      51       1.7376       1.4132       3.8847       1.5550       1.7652
      52       1.9650       1.4846       3.9750       1.4225       1.9760
      53       1.5100       1.5381       4.9944       1.6192       1.9898
      54       1.5898       1.7052       5.1916       1.1567       1.7114
      55       1.8714       1.6724       3.6814       1.2068       1.7623
      56       2.0892       1.5371       2.8019       0.8527       1.0846
