#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.6794       0.1793       0.9645       0.8100       0.7872
       3       1.7489       0.1865       0.9810       0.8201       0.9211
       4       1.8096       0.1897       1.0275       0.8870       0.8725
       5       1.7886       0.1824       0.9992       0.9424       0.9516
       6       1.8534       0.1851       1.0689       0.8852       0.9321
       7       1.8119       0.2900       0.9953       0.8031       0.9876
       8       1.8054       0.3056       0.8051       0.7255       0.7873
       9       1.7202       0.3408       0.7831       0.8176       0.8616
      10       1.7610       0.3183       0.9794       0.7517       0.8084
      11       1.7545       0.2956       1.0735       0.7186       0.8603
      12       1.4079       0.6479       0.7879       0.6831       0.4984
      13       1.6653       0.6492       1.0608       0.6216       0.3866
      14       1.5415       0.7500       0.8606       0.7886       0.5422
      15       1.6409       0.7298       1.0042       0.4391       0.3582
      16       1.6220       0.7439       0.7885       0.6288       0.6821
      17       1.2676       0.9593       1.1627       0.6750       0.6681
      18       1.6921       1.0406       1.3262       0.7092       0.5384
      19       1.3942       1.0563       0.8088       0.6905       0.5587
      20       1.3116       1.1441       1.0819       0.6193       0.8985
      21       1.5167       1.2369       0.6696       0.6758       0.5928
      22       1.0876       1.6544       1.6358       0.4993       0.4903
      23       1.5825       1.3843       0.9039       0.6066       0.7445
      24       1.6675       1.1986       1.3900       0.5492       0.8642
      25       2.2114       1.3714       1.0829       0.5902       0.9249
      26       1.5044       1.0105       0.7422       0.6264       0.6491
      27       2.1791       1.2548       1.5714       0.5772       0.6809
      28       1.3999       1.3489       1.5332       0.4581       0.7158
      29       1.6236       1.2765       1.2936       0.7958       0.6596
      30       1.7558       1.3934       1.6046       0.4824       0.6322
      31       1.9820       1.4475       1.7248       0.5142       0.6042
      32       1.7953       1.3337       1.7809       0.4414       0.5217
      33       1.0346       1.1616       1.7916       0.5734       0.4259
      34       1.1922       1.3466       1.1144       0.6432       1.0240
      35       1.0468       1.3598       1.4928       0.7656       0.9937
      36       1.1287       1.5999       1.2552       0.6078       0.5666
      37       1.7147       1.4047       1.4710       0.6712       0.5704
      38       1.4492       1.6331       1.2781       0.5903       0.8695
      39       1.8008       1.2864       1.2345       0.3802       0.4766
      40       1.8915       1.7041       2.0877       0.5722       0.8656
      41       1.6572       1.5275       1.6288       0.4632       0.5775
      42       2.1456       1.8843       1.1721       0.3334       0.4281
      43       1.8371       1.9060       1.4836       0.4779       0.6186
      44       1.8499       1.6982       1.3628       0.5523       0.7287
      45       1.5192       1.7945       1.5036       0.4353       0.5568
      46       1.3997       1.5656       1.4774       0.8375       1.2056
      47       1.7866       1.5909       1.5988       0.2894       0.6603
      48       1.6068       1.5742       1.3465       0.6776       0.8177
      49       2.6367       1.8986       1.3671       0.5401       1.0117
      50       2.6116       1.8110       1.2827       0.6564       0.5023
      51       2.9320       1.6527       1.5645       0.7553       0.5727
      52       3.1087       1.9279       1.1488       0.6566       0.7976
      53       2.0320       1.4780       1.8640       0.5885       0.7571
      54       2.0302       1.6202       2.2525       0.4768       0.7393
      55       1.5702       1.3369       2.8576       0.6619       0.8325
      56       2.4541       1.7878       2.4517       0.9123       1.0377
      57       2.6793       1.8058       1.7156       0.6337       0.9771
      58       2.4824       1.9939       1.6360       0.4947       0.3461
      59       2.8598       1.9254       1.5845       0.6401       0.8185
      60       2.7376       2.0752       1.8831       0.6976       0.5698
      61       2.7925       1.7998       1.8067       0.5209       0.4505
      62       2.2877       1.7435       2.3733       0.5554       0.7581
      63       2.1802       1.5289       1.6445       0.5296       0.8594
      64       2.3059       1.7602       1.7290       0.5424       0.9085
      65       2.0036       1.4264       1.5678       0.5640       0.8105
      66       2.4495       1.4246       1.6864       0.3478       0.4422
      67       2.6578       1.5029       1.7548       0.6532       0.8874
      68       2.4097       1.5499       1.5979       0.4826       0.7462
      69       2.2425       1.5428       1.7460       0.7249       0.6773
      70       2.0337       1.4007       1.7240       0.5553       1.0006
      71       2.4375       1.6713       1.5256       0.6204       0.7992
      72       1.7145       1.7259       1.6250       0.5809       1.0600
      73       2.3762       1.3495       1.6392       0.5410       0.9452
      74       2.9528       1.5632       1.3216       0.4221       0.6135
      75       2.1256       1.4611       1.7841       0.6513       0.6858
      76       2.7559       1.8091       2.3034       0.4014       0.6476
      77       2.2226       1.7541       2.4233       0.6200       1.0673
      78       2.8343       1.6086       2.4767       0.8910       1.0335
      79       2.3621       1.6819       2.6595       0.5027       0.7062
      80       2.2580       1.6241       2.2613       0.5690       0.4942
      81       2.4379       1.4856       1.4519       0.8847       0.9909
      82       2.4138       1.5904       2.3906       0.6268       0.3465
      83       2.3435       1.3664       2.7936       0.7987       0.9485
      84       2.0978       1.5389       3.1760       0.5705       0.9095
      85       2.0812       1.3928       2.6664       0.5705       0.6814
      86       2.2480       1.1666       2.8510       0.7267       0.4923
      87       2.1064       1.4846       2.5609       0.5424       0.7482
      88       2.2489       1.4301       2.5673       0.5157       1.0746
      89       3.3689       1.6931       3.0630       0.4066       0.6342
      90       2.1825       1.5182       2.8283       0.3227       0.4898
      91       2.5316       1.3590       2.5394       0.4564       0.7603
      92       2.8438       1.5209       2.2647       0.5611       0.7138
      93       2.9653       1.3488       3.2205       0.3981       1.1489
      94       3.3769       1.6205       2.4461       0.4363       0.6156
      95       3.6561       1.5524       2.8257       0.6248       0.8554
      96       4.1027       1.2271       3.5023       0.5864       1.2784
      97       2.2957       1.2440       3.2914       0.9001       1.2566
      98       2.4244       1.6964       3.3017       0.5567       0.6193
      99       2.3441       1.2835       2.9085       0.5773       0.4580
     100       1.7429       1.6351       3.5470       0.5396       1.0219
     101       2.8999       1.5902       2.5652       1.1696       1.2306
     102       2.7391       1.4955       3.0968       0.8895       0.9714
     103       2.8939       1.4026       3.3301       0.6587       0.6314
     104       3.1107       1.4836       2.6604       1.1241       0.8643
     105       2.9572       1.3721       2.5282       0.6521       1.0032
     106       3.0431       1.6552       2.6359       0.7280       1.1301
     107       3.0196       1.5772       2.2148       0.6247       0.6178
     108       3.0797       1.3203       2.8614       0.7319       0.8926
     109       3.1323       1.4596       2.6401       0.5304       1.0164
     110       2.8078       1.7519       2.1300       0.4554       0.5110
     111       2.5071       1.6505       2.1197       0.6253       0.6381
     112       3.3155       1.5586       2.9418       0.5920       0.7786
     113       3.2072       1.3781       2.5287       0.4769       1.0744
     114       4.1580       1.4302       2.5698       0.2510       0.3949
     115       2.9963       1.4488       2.9070       0.6192       0.7252
     116       3.7783       1.4445       2.5109       0.7750       0.6874
     117       3.5050       1.4351       2.5730       0.8338       0.7582
     118       3.2731       1.5511       2.4785       0.5486       0.6988
     119       3.4375       1.3527       3.0835       1.0366       1.2498
     120       3.0209       1.5802       2.5499       0.8126       0.5907
     121       3.5884       1.5323       2.7720       0.6798       0.5412
     122       3.7496       1.3150       2.6652       0.7229       0.6668
     123       3.1237       1.6331       2.6031       0.5700       0.7889
     124       2.9271       1.4306       2.3721       1.0315       1.1526
     125       2.3663       1.3869       2.6416       0.9679       0.7466
     126       2.8795       1.1717       2.7862       0.6286       0.8927
     127       2.4090       1.5765       2.8222       0.7347       0.7844
     128       2.7737       1.4381       2.7675       0.6191       0.4226
     129       2.6252       1.2624       3.0770       0.8975       1.0054
     130       2.7665       1.3281       2.4792       0.7261       0.8096
