#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.6264       0.1674       1.0850       0.8548       1.0183
       3       1.8075       0.1853       1.2205       0.9084       1.1404
       4       1.8328       0.1810       1.2672       0.9134       1.1518
       5       1.8448       0.1788       1.3324       0.9030       1.2034
       6       1.8362       0.1814       1.3125       0.9260       1.1713
       7       1.8299       0.2808       1.4860       0.8911       1.3129
       8       1.8253       0.3122       1.5225       0.7628       1.1945
       9       1.7811       0.3031       1.5800       0.8337       1.1615
      10       1.8621       0.2840       1.6197       0.7925       1.2952
      11       1.8314       0.3051       1.5521       0.8525       1.1407
      12       1.8421       0.6739       2.3198       0.6390       1.1373
      13       2.2901       0.8000       2.0739       0.6469       1.4086
      14       2.2248       0.8421       2.1418       0.5033       1.3102
      15       2.2357       0.9233       1.8479       0.7212       1.4625
      16       2.0567       0.9411       1.6829       0.3118       1.2680
      17       1.5159       1.2055       1.5356       0.3361       0.8615
      18       1.7410       1.0688       1.7386       0.4714       0.9825
      19       2.3202       1.1565       1.6822       0.5564       0.8747
      20       2.9601       1.3818       1.9710       0.7605       1.1218
      21       2.3459       1.1033       1.1729       0.3121       0.5589
      22       2.8880       1.2835       1.3423       0.3227       0.7991
      23       2.5377       1.4973       1.9253       0.6952       1.3947
      24       2.4685       1.2800       1.7384       0.7264       1.8359
      25       2.8902       1.3117       2.1827       0.6987       1.6795
      26       2.6628       1.3728       1.8185       0.7973       1.7492
      27       2.1133       1.3808       1.8030       0.7073       1.4923
      28       2.1968       1.3693       1.9011       0.8065       1.9114
      29       1.9976       1.5005       1.8851       0.8611       1.8602
      30       2.0925       1.6291       1.8218       0.5515       1.5936
      31       1.7621       1.3715       1.9253       0.7398       1.4329
      32       2.8994       1.5831       1.8135       0.8041       1.5052
      33       2.8882       1.5844       2.2408       0.8315       1.8308
      34       3.1337       1.6659       2.4213       0.8070       1.9193
      35       3.3459       1.6724       1.9729       0.6316       1.2514
      36       4.3467       1.6543       3.1756       0.8119       1.8058
      37       4.2104       1.6192       2.8888       0.5342       0.9206
      38       4.3815       1.8413       2.8852       0.5990       1.0471
      39       5.2671       1.6850       3.8299       0.5527       1.2770
      40       6.0133       1.6462       4.2934       0.5503       1.6061
      41       6.1626       1.9512       4.4029       0.6304       1.3963
      42       6.4281       1.7352       3.8567       0.4768       0.6654
      43       5.8569       1.6673       3.8019       0.8203       1.6859
      44       5.9485       1.6806       3.9755       0.5508       0.8448
      45       5.1130       1.6793       3.0643       0.8460       1.4316
      46       4.7988       1.7516       3.5740       0.9866       1.3455
      47       4.4780       1.5676       3.6622       0.8241       1.6296
      48       5.1142       1.3490       3.7132       0.8243       1.2557
      49       5.3142       1.5406       3.7207       0.6901       1.6938
      50       4.0837       1.6681       2.9261       0.4450       0.9982
      51       5.5407       1.7117       3.6477       0.6124       1.4710
      52       4.8757       1.7238       3.2182       0.6538       1.2806
      53       6.0607       1.7934       3.9749       0.7905       1.3789
      54       4.9264       1.9398       3.8315       0.7190       1.1346
      55       4.8348       1.6244       2.9363       0.7387       1.1938
      56       5.0766       1.5611       3.3160       0.6464       1.8314
      57       4.4722       1.7622       3.0621       0.6876       1.0192
      58       4.5599       1.6641       3.5489       0.7196       1.2684
      59       3.6211       1.7347       2.9745       0.7696       1.3236
      60       4.3231       1.6322       3.1564       0.6807       1.1395
      61       5.3689       1.6223       3.3358       0.6788       1.4296
      62       5.2045       1.4737       3.9101       1.2116       1.7313
      63       5.1894       1.4399       3.3419       0.8738       0.9372
      64       5.6156       1.7428       4.1443       1.1722       2.1362
      65       5.0656       1.6228       3.2830       0.6109       1.2818
      66       5.3566       1.7897       3.2771       0.5584       1.5195
      67       3.7359       1.5907       2.7610       0.6391       1.4368
      68       3.6750       1.6285       2.8128       0.5243       0.7702
      69       4.1376       1.7342       4.0040       0.5862       1.5761
      70       4.3407       1.8810       3.5009       0.7268       1.7467
      71       5.1460       1.8905       3.2255       0.7922       1.4937
      72       4.2957       1.9933       3.3446       0.8805       1.5900
      73       3.6318       1.9411       3.1384       0.9078       1.6361
      74       4.2788       1.9896       2.8872       0.8379       1.2813
      75       4.3093       1.9421       3.1541       0.5153       1.4595
      76       4.6595       1.9889       2.9393       0.8575       1.3902
      77       5.6557       2.1199       3.5262       0.8295       1.2750
      78       4.5252       1.9011       3.1772       0.6269       1.1457
      79       4.1187       1.8776       2.5294       0.3771       1.1020
      80       4.1933       1.7547       2.5046       0.6034       1.0533
      81       3.4904       1.8458       2.4068       0.4929       0.6936
      82       3.9126       1.9155       2.5467       0.4107       0.7280
      83       3.9863       1.6451       2.4949       0.4110       0.9110
      84       5.0175       1.8375       3.0293       0.4787       0.8351
      85       5.3459       2.2876       3.6815       0.7083       1.6110
      86       4.5016       1.7197       2.6115       0.6910       1.2400
      87       4.5461       1.9115       2.8745       0.2900       0.8785
      88       4.9498       1.7598       3.0066       0.2670       0.6864
      89       5.2171       1.8626       3.1135       0.4213       1.0045
      90       4.7332       2.1419       3.1149       0.2741       0.9596
      91       5.5645       1.8633       3.8849       0.3389       1.5920
      92       4.7716       1.7475       2.8971       0.3988       0.6073
      93       4.1332       1.9172       2.8769       0.3709       0.8768
      94       5.2177       1.8430       3.0967       0.5591       0.8882
      95       4.5373       1.8364       2.6576       0.5685       0.9500
      96       4.9947       1.6443       2.5768       0.4923       0.5688
      97       4.9201       1.6609       2.6127       0.3970       0.7242
      98       4.3874       1.6116       3.0956       0.4450       0.6493
      99       4.2165       1.8005       2.9006       0.9075       1.6797
     100       4.3808       1.6491       2.8096       0.4106       0.6457
     101       5.7250       1.9182       3.5449       0.7009       0.6530
     102       4.8081       2.2843       3.7670       0.5258       1.3572
     103       5.5495       2.1348       3.1232       0.4762       0.6925
     104       5.0779       1.7958       2.6109       0.3531       0.5846
     105       3.9698       1.8233       2.6699       0.3726       0.6719
     106       3.4854       1.7057       2.7637       0.5600       0.7898
     107       3.8462       1.8523       3.1166       0.6929       1.0719
     108       3.6060       1.9449       2.9055       0.6103       1.0714
     109       3.5678       1.8669       2.8913       0.4501       0.9339
     110       3.6594       1.6615       2.5566       0.4422       0.6201
     111       3.0103       1.7742       3.5408       0.4307       0.6077
     112       3.9803       2.0210       3.8442       0.3888       0.5533
     113       4.2788       1.7896       2.9472       0.4709       0.5836
     114       4.0257       1.8685       3.5889       0.3730       0.5895
     115       3.6473       2.0780       3.3959       0.4826       0.9082
     116       3.8485       1.8173       3.7775       0.4028       0.6026
     117       4.3964       2.2313       3.5594       0.6429       1.1874
     118       3.5820       1.8939       3.0957       0.6772       1.5923
     119       3.8632       1.9302       2.9158       0.4397       0.8033
     120       3.9883       2.2497       3.3689       0.7140       0.9607
     121       3.8082       1.9060       3.5727       0.2383       1.0864
     122       3.0448       1.8261       3.2293       0.5217       0.8635
     123       4.1184       1.8007       3.1816       0.4774       0.9110
     124       3.3825       1.9104       3.4906       0.9262       1.0952
     125       3.1333       1.9440       3.9841       0.3401       0.7446
     126       3.0713       1.7787       3.4331       0.6841       1.3005
     127       3.1042       1.8261       3.1837       0.8284       1.1685
     128       2.3284       1.8396       3.5847       0.6213       0.8626
     129       2.8873       2.0115       2.9945       0.4556       0.6963
     130       3.0602       1.9322       3.4180       0.4379       0.6707
     131       3.2588       1.6218       3.9826       0.3419       0.8574
     132       3.7437       2.0893       4.4634       0.7756       0.8453
     133       4.5669       1.9230       3.6350       0.5615       1.0336
     134       5.0008       1.6832       3.7969       0.3492       0.5494
     135       3.3529       1.9652       3.3281       0.3674       0.2121
     136       3.1723       1.9166       3.7630       0.4251       0.8677
     137       3.4705       1.9578       3.3010       0.4071       0.7677
     138       2.4688       1.7153       3.6191       0.6431       1.1342
     139       2.6463       1.7763       3.3999       0.2595       0.2519
     140       2.5035       1.6228       3.8378       0.2804       0.4343
     141       2.3193       1.6623       4.1059       0.4865       0.8466
     142       2.4675       1.8191       3.8919       0.6094       0.5702
     143       3.0231       1.8908       3.6674       0.3873       0.4234
     144       3.0571       1.8000       3.8578       0.4193       0.6537
     145       2.8909       1.6218       3.6020       0.4998       0.9033
     146       3.2338       1.7001       3.6521       0.8607       1.2772
     147       3.0625       1.6848       3.4145       0.6463       0.7322
     148       2.5090       1.7085       3.3253       0.4171       0.8868
     149       2.7399       1.7324       3.5269       0.4475       0.7959
     150       1.6857       1.9970       3.0402       0.6239       0.5334
     151       2.6952       1.9234       3.3489       0.2663       0.3738
     152       2.1690       2.0053       3.0430       0.5709       0.5930
     153       2.8834       1.7274       2.7387       0.3037       0.4466
     154       2.5731       1.8648       3.3637       0.2280       0.5702
     155       2.4088       1.7901       3.2479       0.6200       0.9337
     156       2.3520       1.7386       2.0144       0.3199       0.1342
     157       2.2588       1.6801       2.6181       0.3296       0.4082
     158       2.5322       1.9477       3.4063       0.2761       0.4820
     159       3.0184       2.1098       3.4507       0.7125       0.3134
     160       3.2049       1.8431       4.1541       0.3506       0.4456
     161       3.3533       1.9969       3.3124       0.3618       0.2679
     162       3.6043       1.8111       3.2778       0.4802       0.4536
     163       3.6003       2.0157       3.5002       0.6820       0.8445
     164       3.2148       1.8781       3.8440       0.4673       0.6524
     165       3.1285       1.7032       3.7324       0.4856       0.6124
     166       4.4250       1.9186       4.3906       0.4415       0.5949
     167       4.2374       1.8054       5.1355       0.3392       0.6846
     168       5.0114       1.8705       4.0307       0.2602       0.3157
     169       5.5077       1.7576       4.5875       0.4517       0.7515
     170       4.4491       1.7904       4.3151       0.2770       0.6420
     171       4.6124       1.7838       3.8637       0.6896       1.0620
     172       3.9327       1.7381       3.9350       0.6310       1.0373
     173       3.7010       1.9566       4.1549       0.5657       0.5319
     174       3.1465       1.9894       3.8921       0.6527       0.8366
     175       2.8536       1.9506       3.8384       0.3165       0.4873
     176       3.0600       2.0201       4.1719       0.4090       0.6858
     177       3.6684       2.1682       3.4529       0.2284       0.3294
     178       3.5922       2.0604       3.7228       0.5104       0.8514
     179       2.8641       2.0482       2.7380       0.4074       0.4003
     180       2.1601       1.7267       4.0875       0.5771       0.7849
     181       3.3266       1.9025       4.0591       0.6693       0.8259
     182       3.3855       1.9783       3.1279       0.5006       0.7255
     183       4.3330       2.1038       5.4092       0.3723       0.7007
