#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.4676       0.1824       0.6977       0.7059       0.7825
       3       1.5943       0.1954       0.7518       0.7728       0.7813
       4       1.7250       0.1791       0.9229       0.8068       0.9278
       5       1.7290       0.1941       0.9194       0.8392       0.8524
       6       1.7811       0.1930       0.8050       0.9436       0.8930
       7       1.6553       0.3077       0.7327       0.5743       0.7366
       8       1.6603       0.3660       0.9209       0.6841       0.7714
       9       1.6773       0.3487       0.8964       0.6309       0.9039
      10       1.7060       0.3319       0.7645       0.6100       0.9130
      11       1.7055       0.3217       0.6181       0.7709       0.9178
      12       1.2690       0.6777       1.0090       0.3728       0.4680
      13       1.4060       0.7820       1.0448       0.4326       1.3900
      14       1.4002       0.7620       1.6606       0.7581       1.8684
      15       1.5165       0.7542       2.0818       0.5258       1.9864
      16       1.6505       0.7440       1.7401       0.5778       2.1859
      17       2.1907       0.9943       1.7269       0.8672       1.5818
      18       2.4138       1.1278       2.4756       0.7622       2.0235
      19       2.9988       1.3182       2.2371       0.4450       1.3744
      20       2.0722       1.1394       1.0989       0.5052       1.3831
      21       2.6721       1.2315       2.5115       0.8325       1.5295
      22       2.3397       1.1540       1.2738       0.4112       0.9482
      23       2.2049       1.2086       1.3567       0.7561       1.3324
      24       1.7380       0.8934       1.5461       0.9021       1.4533
      25       1.9996       1.0691       1.4555       0.8456       1.1833
      26       2.4516       1.0784       1.7972       0.8585       1.2997
      27       3.0169       1.1515       1.7617       0.9093       1.0464
      28       2.8114       0.9602       1.9304       0.5193       1.4995
      29       1.9365       1.1150       1.3476       0.3388       1.3113
      30       2.1698       1.1997       1.7884       0.3016       1.4505
      31       1.9758       1.2274       1.5170       0.5966       1.6453
      32       1.9630       1.3206       1.2458       0.8775       1.5691
      33       1.9801       1.0503       1.1630       0.2911       0.9740
      34       2.2966       1.2737       1.9147       0.8323       1.6542
      35       2.3990       1.1644       1.2849       0.8335       1.3189
      36       2.5278       1.1331       1.2898       0.6392       0.5393
      37       2.2378       1.3186       0.9756       0.5392       0.4584
