#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.6121       0.1897       0.8318       0.8010       0.8629
       3       1.7013       0.1835       0.8376       0.8847       0.9289
       4       1.7386       0.1897       0.8970       0.8627       0.9658
       5       1.7478       0.1872       0.9002       0.7806       0.9669
       6       1.7614       0.1923       0.9344       0.9284       0.9273
       7       1.7144       0.3196       1.0481       0.6885       0.7733
       8       1.7521       0.3019       0.8289       0.8060       1.0224
       9       1.6661       0.3475       1.0195       0.6911       0.7483
      10       1.6709       0.3230       0.8432       0.8002       0.8041
      11       1.6782       0.3119       0.9429       0.7084       0.7055
      12       1.5959       0.6587       2.4483       0.5133       2.3185
      13       1.5384       0.8418       2.6589       0.8052       2.7828
      14       1.6357       0.8632       2.7808       0.4450       2.6787
      15       1.4547       0.8744       2.6954       0.5554       2.4609
      16       1.4130       0.8589       2.7118       0.5986       2.4543
      17       1.3191       0.9700       1.3919       0.6755       1.7796
      18       1.5650       1.0694       1.5379       0.3128       1.6990
      19       2.3078       0.9605       1.6126       0.6982       1.7885
      20       2.0114       1.0281       1.4263       0.4884       1.7294
      21       1.7905       1.1112       1.4582       0.8274       0.8866
      22       1.9190       1.1369       1.1007       0.6091       1.0017
      23       1.5401       1.1079       0.9675       0.5225       0.8294
      24       1.3085       1.2096       1.0688       0.3057       0.4225
      25       1.7155       1.0346       1.1583       0.4393       1.0146
      26       1.4489       0.9817       1.4065       0.4146       1.0302
      27       1.9213       0.9433       1.4836       0.5092       1.2467
      28       1.7299       1.1646       1.2304       0.5526       0.4340
      29       1.6328       1.1054       0.9865       0.6907       1.4338
      30       1.5663       1.1823       1.1408       0.3548       0.5901
      31       1.6437       1.2580       1.2912       0.4514       0.7927
      32       1.8721       1.2021       1.4518       0.5740       0.7803
      33       1.9206       1.1876       1.9127       0.9757       1.0825
      34       2.3499       1.2073       2.0972       0.8943       1.4967
      35       2.4149       1.3398       1.8579       0.6844       1.6278
      36       2.3026       1.5221       1.9383       0.8425       1.3661
      37       2.3159       1.2876       2.2696       0.6667       1.2080
      38       2.7528       1.2327       2.0324       1.0978       1.4576
      39       1.8932       1.4150       1.9184       0.7347       1.5310
      40       2.2104       1.6250       2.3948       0.8926       1.5235
      41       2.2278       1.3505       2.2508       1.0860       2.0493
      42       1.8761       1.3199       2.2061       1.0917       1.9120
      43       1.9933       1.4239       2.0999       0.6289       1.5867
      44       1.9274       1.2352       2.5485       0.8901       2.2782
      45       2.0096       1.1445       2.2538       0.6524       1.3428
      46       2.4069       1.4104       2.1457       0.9559       1.6996
      47       2.6194       1.4266       2.1817       1.1501       1.8341
      48       1.6934       1.3991       2.1882       0.6867       2.7456
      49       2.0917       1.3190       2.2380       0.9279       2.4605
      50       2.3909       1.2945       2.1372       0.8989       2.3319
      51       2.5274       1.4807       2.3745       0.9572       3.0173
      52       1.8980       1.6684       2.4210       1.1340       2.8529
      53       1.7404       1.4622       2.1941       1.1148       2.6274
      54       2.1247       1.2308       2.3960       1.0765       2.7772
      55       2.0290       1.3194       1.9616       1.0505       2.4867
      56       2.5751       1.2524       1.9428       1.0368       2.3991
      57       1.7769       1.4036       2.0435       1.0650       2.2323
      58       1.3600       1.3451       2.7208       0.7515       2.2903
      59       2.8098       1.2981       1.9659       0.9540       2.8519
      60       1.8298       1.2987       2.2153       0.8189       2.5200
      61       1.9276       1.1659       2.3170       0.5623       2.5134
      62       2.2617       1.3994       2.2290       1.0703       2.6269
      63       2.0460       1.5880       2.6998       0.9305       2.8598
      64       1.1567       1.3607       2.3965       0.9513       2.9474
      65       2.3633       1.4186       2.6276       0.8582       2.7327
      66       2.6805       1.3557       2.5584       1.0645       2.6621
      67       1.8126       1.5389       2.3492       0.9389       2.6605
      68       3.6178       1.8184       2.6663       1.2608       2.6308
      69       4.5427       1.8206       2.5190       1.0990       2.8921
      70       3.7381       1.5267       2.6491       0.8331       2.7829
      71       3.6211       1.4071       2.6795       1.0803       3.0114
      72       2.4537       1.6464       2.2777       1.1323       2.6987
      73       2.0392       1.8016       2.0293       1.1383       2.3255
      74       2.5843       1.4976       2.5149       0.8910       2.5418
      75       2.7857       1.4191       2.4469       0.7773       2.6306
      76       2.4178       1.6934       2.3753       0.7766       2.7175
      77       2.8337       1.6668       2.1576       1.0875       2.3805
      78       3.7727       1.6222       2.3580       1.2495       2.6696
      79       3.6587       1.8764       2.1262       0.9961       2.3402
      80       4.4295       1.7699       2.6783       1.0429       2.9700
      81       3.5331       1.3725       2.4081       0.8477       2.3462
      82       2.8973       1.5325       2.5144       0.7970       2.7508
      83       2.4590       1.7766       2.4611       0.7092       2.3904
      84       3.0141       1.5093       2.2354       0.8822       2.4484
      85       2.1833       1.5789       1.8812       1.1443       2.3056
      86       2.7991       1.3515       2.0886       0.7584       2.2914
      87       3.2148       1.5655       2.2626       0.7519       2.6262
      88       2.5051       1.3516       1.7312       0.9867       2.3443
      89       3.4551       1.3910       2.4596       1.1169       2.6742
      90       3.0652       1.4955       2.3993       0.7782       2.5321
      91       4.1391       1.5239       2.3038       0.8908       2.6106
      92       4.5118       1.5177       2.4054       1.0661       2.5521
      93       3.6455       1.4795       2.8729       0.7671       2.4119
      94       3.2817       1.7364       2.8644       0.9319       2.0314
      95       2.0595       1.5368       2.8124       0.8651       2.1855
      96       2.1741       1.5843       2.2304       0.7856       2.1448
      97       3.2851       1.5618       2.6381       1.2387       2.8426
      98       2.1788       1.5112       2.2261       0.9216       2.3093
      99       2.4726       1.4985       2.5757       0.6721       2.4052
     100       2.4064       1.5769       2.3793       0.9713       2.6571
     101       1.9469       1.3755       2.1865       0.7710       2.2337
     102       2.3786       1.4929       2.0395       0.7683       2.2703
     103       2.7339       1.2841       2.6626       0.6749       2.3929
     104       1.7174       1.2802       2.5135       0.8780       2.5702
     105       1.6869       1.3156       1.9493       0.6983       2.3343
     106       1.9694       1.3231       2.1612       0.8044       2.1728
     107       2.6541       1.5053       2.4538       0.9287       2.3679
     108       2.7515       1.5550       2.5045       0.7587       2.4769
     109       3.3497       1.2803       2.6245       0.7489       2.5371
     110       3.3665       1.3975       2.6092       0.8223       2.5376
     111       3.6751       1.4186       2.3863       1.1331       2.7730
     112       3.5203       1.4758       2.4748       0.9585       2.7856
     113       3.6830       1.5514       2.2503       0.7526       2.6500
     114       3.7730       1.6119       2.3591       1.0907       2.8421
     115       4.1679       1.5638       2.4219       0.7436       2.6774
     116       3.9121       1.5509       2.3270       1.0607       2.5728
     117       3.6798       1.6427       2.4855       0.9162       2.6209
