#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.4506       0.2383       1.2119       0.8208       0.9537
       3       1.5929       0.2222       1.2899       0.8745       0.8791
       4       1.6828       0.2424       1.3880       0.9389       1.0041
       5       1.7148       0.2519       1.4877       0.9944       1.0715
       6       1.7599       0.2406       1.4489       1.0326       1.0450
       7       1.7365       0.3494       1.7351       0.7977       1.1658
       8       1.7561       0.3700       1.6275       0.7913       1.2308
       9       1.6874       0.3810       1.6805       0.7101       1.0579
      10       1.7225       0.3919       1.6813       0.6434       1.0758
      11       1.7070       0.4037       1.7156       0.8052       1.1753
      12       1.8130       0.7894       2.4230       0.8705       1.4937
      13       1.6001       0.8156       1.7573       0.5081       1.2060
      14       1.7322       0.8892       2.1291       0.5225       1.8516
      15       1.8598       0.9074       2.1053       0.5550       1.7772
      16       1.7428       0.8782       2.1959       0.6214       1.0532
      17       2.5174       1.5474       4.8093       0.7724       1.5753
      18       2.4404       1.6279       4.3149       0.5594       1.1984
      19       2.8750       1.8091       4.1344       0.4947       1.8919
      20       2.8398       1.5651       4.7041       0.7161       1.7300
      21       1.9669       1.7717       4.7407       0.5358       1.9074
      22       2.4710       1.7616       4.6981       0.6060       1.7577
      23       1.9869       1.7619       4.7059       0.7623       1.9174
      24       2.8557       1.5499       4.7139       0.9426       1.6339
      25       2.6662       1.8251       4.4262       0.6520       1.6382
      26       2.7546       1.7500       5.0746       0.6226       1.9160
      27       2.2890       1.7579       4.7067       0.6006       2.0700
      28       3.1979       1.6665       5.0204       0.6777       1.5252
      29       2.9102       1.6874       4.3463       0.7839       1.8875
      30       2.0106       2.1597       4.2280       0.9050       2.0373
      31       1.5947       1.9281       4.5117       0.5908       2.0363
      32       2.1737       1.8986       4.6325       0.8025       2.6472
      33       3.0518       1.9393       4.3113       0.4077       2.2745
      34       2.6479       2.1632       4.4298       0.5574       2.2625
      35       1.7662       2.1653       4.8203       0.7234       2.2858
      36       1.2994       2.1123       4.5327       0.4870       2.7987
      37       2.0098       2.3909       5.0687       0.8653       2.7872
      38       2.8361       2.5401       4.6629       0.7976       2.3821
      39       3.5582       1.9029       4.8078       1.1013       2.6453
      40       2.7332       1.9707       4.6214       0.7526       2.7256
      41       1.4748       2.5451       4.8284       0.6966       2.3691
      42       1.7919       2.6757       4.4763       0.6910       2.6937
      43       2.5375       2.1987       4.6692       0.8070       2.6724
      44       2.2624       2.3858       4.8458       0.8520       2.5429
      45       3.6672       2.3318       4.7495       0.9648       2.2611
      46       3.6273       2.1247       4.6218       1.0110       2.4306
      47       3.2214       2.6664       4.6057       0.5147       2.6789
      48       2.7804       2.1917       4.6354       0.4908       2.7301
      49       2.4620       2.2890       4.2522       0.7429       2.6605
      50       1.6307       2.1387       4.0160       1.0794       2.5449
      51       2.4366       1.9903       4.2426       0.5449       2.7798
      52       3.4373       2.4025       4.8203       0.6028       3.0465
      53       3.5755       2.3259       4.4837       0.5944       2.6940
      54       1.8299       2.8853       4.4552       0.6336       2.6202
      55       3.3560       2.7087       4.9613       0.5120       2.8649
      56       2.6087       2.5095       4.1314       0.6994       2.3366
