#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.6014       0.2319       1.0815       0.9102       1.0868
       3       1.6509       0.2289       1.1792       0.8838       1.0566
       4       1.7218       0.2301       1.0545       0.9117       0.9440
       5       1.7650       0.2142       1.1306       0.9683       1.0859
       6       1.7237       0.2283       1.1467       0.9169       1.0498
       7       1.6951       0.3528       1.4499       0.6796       0.8650
       8       1.7374       0.3621       1.3314       0.7632       1.0311
       9       1.6559       0.3582       1.3121       0.8118       1.0353
      10       1.6899       0.3571       1.3201       0.5747       0.8929
      11       1.6652       0.3596       1.4404       0.6827       1.1210
      12       1.3849       0.7672       1.3191       0.8799       1.3508
      13       1.4118       0.7301       1.1691       0.6830       1.6396
      14       1.6398       0.7804       1.5363       0.6043       1.4373
      15       1.6401       0.8241       1.7472       0.5282       1.2392
      16       1.6030       0.8600       1.2612       0.8371       1.2859
      17       1.7971       1.9283       1.8433       0.8950       2.0769
      18       2.1018       1.9877       1.5739       0.9539       1.3900
      19       1.1446       1.8950       1.5220       0.8325       1.3022
      20       1.6199       2.0755       1.8064       1.1140       1.9908
      21       2.3388       2.2468       1.6374       0.8220       1.1888
      22       1.3862       1.8732       1.2235       0.3031       1.1255
      23       1.3064       1.5476       1.2958       0.6916       1.0407
      24       1.4135       1.7608       1.4011       1.0134       1.3193
      25       0.9765       1.5091       0.8460       0.9308       1.1353
      26       1.6073       1.3272       1.2737       0.3379       0.9947
      27       1.6947       1.6045       1.3582       0.7628       1.1029
      28       1.2851       1.5589       1.0058       0.7784       1.1728
      29       1.6782       1.7473       1.4455       0.4450       1.2556
      30       2.5844       1.5784       1.2359       1.0117       1.8929
      31       1.9245       1.6700       1.8539       0.7286       1.2965
      32       1.5286       1.7020       1.3568       0.8968       1.0775
      33       1.5264       1.5801       1.0535       0.3484       1.3379
      34       1.9605       1.5957       1.2644       0.9449       1.5492
      35       1.8385       1.4053       3.0637       0.5775       1.2135
      36       1.9940       1.6848       2.4064       0.5576       1.4198
      37       2.0356       1.5046       2.8638       0.7212       1.4707
      38       3.2221       1.3566       2.7673       0.6078       1.8344
      39       2.2722       1.4982       2.7257       0.6718       1.7239
      40       2.4643       1.3954       2.8168       0.6228       1.4205
      41       3.0901       1.3902       2.2425       0.3187       1.0492
      42       2.5293       1.5538       3.4161       0.9687       1.9432
      43       2.3958       1.4567       1.7731       0.7025       1.6445
      44       2.1577       1.4138       2.5437       0.4307       0.9132
      45       1.4047       1.7690       2.4649       0.8291       1.5409
      46       2.0023       1.5661       2.1429       0.4826       1.1600
      47       3.3188       1.7046       2.5758       0.9807       1.7197
      48       3.5720       1.6824       2.8668       0.6361       1.5304
      49       4.2166       1.4807       3.0209       0.9078       1.8459
      50       4.2080       1.4435       3.4070       0.9835       1.4431
      51       2.7769       1.5904       3.1357       0.4324       1.7887
      52       3.1808       1.4678       3.2449       0.7236       1.8610
      53       4.4381       1.4551       3.3818       0.6742       1.5563
      54       2.9211       1.4762       2.8208       1.0022       1.9094
      55       1.6542       1.4827       2.5771       0.6221       1.4449
      56       2.5746       1.5164       2.6411       0.5130       2.1295
