#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
      71       2.8268       2.0759       2.6821       0.6977       0.6337
      72       2.4895       2.0100       2.5306       0.4013       0.4060
      73       2.9273       1.4996       2.7325       0.4254       0.3116
      74       3.1971       1.7207       2.5886       0.5330       1.0612
      75       3.2872       1.5071       2.4683       0.6199       1.1776
      76       2.6592       1.4913       2.1889       0.4436       0.6634
      77       2.6299       1.8350       2.1463       0.6578       1.0576
      78       2.5145       1.7767       2.1745       0.5403       0.6915
      79       2.5374       1.6734       2.3069       0.4374       0.6368
      80       2.1336       1.5550       2.2162       0.2824       0.5634
      81       2.3112       1.6591       2.1871       0.3873       0.6057
      82       1.5406       1.5582       2.2519       0.2810       0.6098
      83       1.6814       1.4793       1.9969       0.3421       0.4207
      84       1.5654       1.4467       2.5608       0.6542       0.8085
      85       1.7534       1.4846       3.0487       0.4884       0.8363
      86       1.7013       1.5074       1.8560       0.4739       0.5835
      87       1.9633       1.5069       2.4715       0.3333       0.9910
      88       1.8550       1.5376       2.5685       0.7195       1.1482
      89       2.0261       1.6326       2.2514       0.4956       0.8656
      90       2.2067       1.5601       2.1199       0.3223       0.7607
      91       1.8569       1.7981       1.5154       0.2914       0.5205
      92       1.8577       1.7893       1.9935       0.7052       0.8955
      93       1.8035       1.7504       1.8535       0.4882       0.5295
      94       2.3559       1.9112       2.5712       0.4290       0.5171
      95       2.0022       1.7150       1.8107       0.5603       0.4329
      96       2.0438       1.6596       1.6218       0.2424       0.4859
      97       1.6816       1.9318       1.7313       0.4553       0.4164
      98       2.2037       1.9360       2.4429       0.5902       1.0749
      99       2.3023       1.7703       2.4382       0.5923       1.0150
     100       1.9188       1.7282       2.3634       0.3089       0.8045
     101       2.0771       1.8554       2.1616       0.6426       1.3093
     102       2.8762       1.9012       2.4423       0.6002       1.0947
     103       2.2125       1.8573       2.7786       0.3090       0.8130
     104       2.1575       1.9055       3.0837       0.7348       1.5149
     105       2.5137       1.7742       2.9810       0.5317       1.1990
     106       2.1011       2.2897       2.5369       0.6662       1.2322
     107       2.1437       2.2219       2.5693       0.8186       1.3731
     108       2.0445       1.9036       2.6492       0.8148       1.4206
     109       1.8586       1.9325       2.8391       0.6756       1.0218
     110       2.1295       1.8338       2.1013       0.4754       1.3887
     111       2.4175       1.6852       2.3577       0.8632       1.2002
     112       2.7503       1.6281       2.4087       0.6145       0.8554
     113       2.7906       1.7609       2.5643       0.5745       1.0693
     114       2.4704       1.8864       2.7735       0.7057       1.1600
     115       2.5387       1.9056       3.5207       0.7434       1.1442
     116       2.5651       2.0582       3.4188       0.6516       0.9807
     117       2.3950       1.9548       3.2517       0.6502       1.2665
     118       2.4038       1.7438       3.3635       0.3799       1.0075
     119       2.4837       2.2420       3.1730       0.1728       0.6007
     120       3.2128       2.0949       2.3254       0.6506       0.4710
     121       3.3888       2.3124       2.5282       0.4648       0.6938
     122       2.8757       2.0711       2.9860       0.5822       0.7587
     123       2.8924       1.9943       2.9792       0.2978       0.7952
     124       2.2012       1.9430       2.9378       0.5028       0.6147
     125       2.1450       1.7822       2.8310       0.5505       0.5331
     126       2.1356       2.0054       2.8173       0.3371       0.4606
     127       2.0672       2.0115       3.2445       0.5782       0.9738
     128       2.0991       1.9002       2.6957       0.5146       0.7082
     129       3.1526       1.8401       2.6605       0.4747       0.6493
     130       2.4154       2.2304       2.6834       0.6855       0.6115
     131       2.0874       2.0117       2.6702       0.3992       0.6518
     132       2.3179       1.8527       2.6631       0.4567       0.5671
     133       2.0050       1.9437       2.6822       0.3130       0.7350
     134       1.7335       2.0418       1.8850       0.3193       0.6601
     135       2.2000       1.6970       1.3229       0.2804       0.2982
     136       2.2859       1.5686       1.6467       0.4837       0.2439
     137       1.9517       1.8346       2.2044       0.5486       0.9320
     138       1.9295       1.6542       1.7642       0.4431       0.6867
     139       2.0770       1.7929       2.4541       0.7550       0.5259
     140       2.0444       1.7617       2.1054       0.4915       0.8820
     141       2.3403       1.6001       2.5572       0.4100       0.6593
     142       2.8111       1.5648       1.9149       0.4879       0.5426
     143       2.0547       2.0667       1.8366       0.2715       0.6877
     144       2.4504       1.7334       2.9627       0.3489       0.6561
     145       2.3667       1.7548       3.4746       0.5997       0.8111
     146       2.3736       1.7657       3.1406       0.2212       0.5489
     147       2.6280       2.0601       3.7579       0.3442       0.6045
     148       2.3068       2.0939       3.3989       0.6783       0.9294
     149       2.1966       1.7910       3.8847       0.3898       0.4939
     150       2.1606       1.9359       2.9220       0.6046       0.8271
     151       2.4675       1.8055       3.6377       0.3701       0.5110
     152       2.0875       2.0746       3.6198       0.4329       0.7877
     153       2.0235       1.8283       3.0360       0.4504       0.5594
     154       2.3835       1.9440       3.0685       0.3739       0.8730
     155       2.3278       1.8489       3.1262       0.4821       0.9535
     156       3.1908       1.8726       3.6481       0.8564       0.8415
     157       3.1929       1.8198       3.8852       0.5102       0.8946
     158       3.0281       1.9522       3.8333       0.3422       1.0222
     159       2.6578       1.9433       3.4220       0.5958       0.6405
     160       2.3654       1.8431       3.3232       0.5066       0.4661
     161       2.2003       1.8406       3.5746       0.7683       0.4355
     162       2.0373       1.7774       3.2926       0.3727       0.5104
     163       2.3602       1.6105       3.0501       0.2055       0.4345
     164       2.0072       1.5708       3.1714       0.4324       0.6219
     165       2.0774       1.7661       3.9710       0.5433       0.6570
     166       2.5830       1.7897       3.5166       0.3441       0.7832
     167       2.3163       1.4947       3.7129       0.2182       0.6031
     168       1.7062       1.6983       3.1711       0.6060       0.8838
     169       2.1741       1.5935       3.3841       0.3673       0.7570
     170       1.8874       1.9292       3.3016       0.3387       0.2841
     171       2.7145       1.6670       2.0043       0.4890       0.6394
     172       2.6520       1.7960       3.8443       0.5924       0.7746
     173       2.0072       2.0867       2.7123       0.6440       0.8157
     174       2.9295       1.9878       2.7131       0.5657       0.6361
     175       2.0085       1.9035       3.2403       0.4050       0.3329
     176       2.0934       1.8589       3.3350       0.4190       0.7759
     177       1.6104       1.8826       2.9602       0.3393       0.3614
     178       1.6543       1.9962       3.2527       0.5069       0.9389
     179       1.6602       2.0086       3.2133       0.3223       0.6259
     180       1.4018       1.9756       3.0378       0.4060       0.7619
     181       2.2518       1.8757       3.3941       0.8458       0.5678
     182       1.3944       1.9319       2.6348       0.3522       0.4866
     183       1.7265       1.7959       3.1319       0.5211       0.5660
     184       2.2282       1.8823       3.2443       0.4808       0.4749
     185       1.1613       1.8176       3.8418       0.5280       0.9214
     186       1.4551       1.8263       3.6327       0.2353       0.2727
     187       1.5627       2.0482       3.4091       0.7645       1.0639
     188       1.3700       2.0366       3.2624       0.3344       0.3886
     189       1.5607       2.1955       3.4781       0.4475       0.7675
     190       1.8917       1.9881       3.0758       0.3922       0.5557
     191       1.7861       2.2691       2.7228       0.5090       0.7931
     192       2.2751       2.2778       1.6631       0.7858       0.6260
     193       2.5570       2.0257       2.1922       0.3251       0.5580
     194       2.5849       2.0532       2.0667       0.4955       0.2139
     195       2.3508       2.4072       2.0636       0.3773       0.3911
     196       2.1520       2.2186       2.1198       0.4426       0.3612
     197       2.3626       2.0470       2.3844       0.3672       0.5349
     198       1.9992       1.9522       3.5824       0.6785       0.8435
     199       2.4190       1.9600       3.2804       0.6544       0.5992
     200       1.6707       1.9584       4.1445       0.7437       0.3863
     201       1.6540       2.1047       2.9094       0.3107       0.2433
     202       1.7169       1.9763       3.0875       0.6931       0.6420
     203       2.4961       1.8737       3.2905       0.2894       0.3491
     204       1.5497       1.9216       3.6953       0.5116       0.2497
     205       1.7709       2.1266       3.4982       0.3641       0.6472
     206       1.7176       2.0276       4.8735       0.7312       0.7115
     207       2.0042       1.8563       4.0605       0.6295       0.5549
     208       2.2621       2.0885       2.9562       0.6770       1.0842
     209       3.2201       2.0207       2.0837       0.7948       0.8285
     210       3.7458       2.3032       3.5987       0.5088       0.9832
     211       4.1508       2.2922       4.8149       0.2478       0.8092
     212       3.1384       2.4396       5.2716       0.5301       0.3508
     213       2.7424       1.9912       5.4794       0.8246       1.0301
     214       2.6968       2.0882       4.1525       0.5859       0.7325
     215       2.4991       2.0034       3.4477       0.3351       0.3828
     216       3.4304       1.8099       5.2409       0.4869       0.7137
     217       3.7960       1.9446       5.9539       0.6816       1.5017
     218       4.0830       2.1102       5.5723       0.5062       0.7601
     219       3.2331       1.7472       4.6135       0.5317       0.6787
     220       2.7827       1.6634       5.9890       0.5093       0.9201
     221       3.6007       1.8205       4.8409       0.3369       0.6271
     222       2.8311       1.8269       4.8020       0.4299       0.5073
     223       3.8672       1.8843       6.1091       0.4142       0.9834
     224       3.9565       1.7343       4.4819       0.4158       0.6052
     225       4.0982       1.7500       4.4588       0.3202       0.7509
     226       3.5015       2.0574       4.6157       0.3895       0.6387
     227       2.7088       2.1826       3.8992       0.3836       0.3964
     228       2.4156       2.4860       4.4246       0.5661       0.7229
     229       2.5569       2.4319       4.8568       0.3197       0.5368
     230       1.9637       2.1465       3.9377       0.9690       0.7140
     231       1.7067       2.0003       5.2584       0.8425       0.5465
     232       2.2172       2.0231       6.1733       0.7727       0.7744
     233       1.9091       1.8115       5.1536       0.7832       1.1300
     234       2.2520       2.4814       5.9406       0.3518       0.8359
     235       3.1804       2.2753       4.1479       0.8354       0.8300
     236       3.1520       2.0265       4.6964       0.3485       0.4511
     237       2.2227       1.9565       5.0674       0.3956       0.5502
     238       1.7599       2.2463       5.4527       0.5765       0.5000
     239       1.8105       2.0574       5.1006       0.6853       0.5549
     240       1.9836       2.3363       5.6363       0.7554       1.6096
     241       1.7602       2.0310       5.6020       0.4637       1.1462
     242       1.9479       2.1967       6.0166       1.0729       2.2649
     243       1.9758       2.1646       6.1517       0.4230       0.9301
     244       2.1264       2.0996       6.1788       0.7400       1.4745
     245       3.4170       2.1771       5.6777       0.5665       1.7962
     246       2.4423       2.1828       5.2143       0.6408       1.4525
     247       2.5857       2.2666       5.7072       0.5881       1.5152
     248       3.4853       2.1913       7.0810       0.6721       1.3639
     249       3.3015       2.2448       5.2873       0.5484       1.3158
     250       3.4825       2.0111       4.8515       0.5911       1.3058
     251       4.2050       2.1276       5.6930       0.9091       1.9801
     252       3.2277       2.1562       5.3578       0.4085       1.0032
     253       3.9175       2.2251       5.1964       0.5972       1.0682
     254       3.8550       2.2402       5.5561       0.7073       1.5440
     255       5.3834       2.5551       4.8615       0.3453       1.5404
     256       5.3522       2.7895       6.0900       0.6655       1.6756
     257       4.2160       2.2766       4.2541       0.5442       1.2091
     258       3.4019       2.0895       5.5378       0.4830       1.0952
     259       2.5667       2.3678       5.0457       0.2922       0.9373
     260       2.1878       2.3266       4.1226       0.4414       1.1852
     261       3.4628       2.3175       4.3542       0.4988       1.7099
     262       3.6680       2.5727       5.1146       0.4688       1.0525
     263       3.8143       2.2513       5.9204       0.6017       1.2692
     264       3.5641       2.2748       4.2393       0.4271       1.0478
     265       3.4790       2.0948       5.7486       0.3202       0.9735
     266       5.4834       2.0622       7.4009       0.6055       1.6510
     267       3.8661       2.2772       6.0471       0.5627       1.1840
     268       3.4495       2.0584       6.2052       0.4733       1.1085
     269       4.6099       2.0333       6.7882       0.4281       1.2427
     270       3.9424       2.1355       5.5257       0.2791       0.4777
     271       4.7947       2.1083       5.4542       0.4690       0.6771
     272       2.0857       2.0229       6.0278       0.6868       1.1424
     273       2.3794       1.9525       4.8222       0.8509       0.6929
     274       3.5382       1.8976       7.0867       0.5893       1.3139
     275       2.5451       2.1554       6.3421       0.6089       1.1705
     276       2.7770       2.0875       5.8007       0.5678       1.0749
     277       2.1852       2.0295       5.0506       0.8537       1.8025
     278       2.5997       2.3674       5.7447       0.6082       1.6909
     279       3.0965       2.2040       6.2941       0.5265       1.3102
     280       2.8148       2.1479       4.8455       1.0023       1.8954
     281       2.9247       2.0188       5.3516       0.9251       1.5341
     282       1.6575       2.0889       5.1639       0.9634       2.0773
     283       1.6101       2.0751       6.1796       0.8933       1.7345
     284       1.3049       2.3182       5.9945       1.1617       2.0808
     285       1.7270       2.2161       4.0596       1.1005       2.1185
     286       1.4636       2.1288       4.2397       0.7596       1.9012
     287       2.7350       2.3689       3.9736       1.2986       2.5791
     288       1.8325       2.3235       5.0374       1.0794       2.5071
     289       2.0132       2.2401       4.6130       1.2450       2.1809
     290       1.2278       2.2232       5.2516       0.8089       1.1806
     291       1.7095       2.1630       5.3376       1.3989       1.8837
     292       1.6718       2.1361       5.0626       0.8589       1.7890
     293       2.3485       2.2301       3.6839       0.8077       2.6227
     294       2.4941       2.1399       3.9595       0.9667       2.0568
     295       3.6167       2.1123       5.6178       0.6215       1.5412
     296       2.8698       2.2958       5.1923       0.9398       2.5502
     297       3.3489       2.1193       4.6171       1.0070       2.2611
     298       2.6333       2.0093       5.2915       0.9809       1.9372
     299       2.7459       2.4038       5.1383       0.7926       2.2003
     300       2.5562       2.1176       5.3736       0.7066       1.7099
     301       2.4825       2.2067       4.7193       0.9256       2.1545
     302       2.4442       2.2926       4.1775       0.8308       2.4415
     303       2.4308       2.3240       4.3881       1.0099       2.4206
     304       2.7619       2.2906       4.4301       0.9843       2.0382
     305       2.5936       2.4615       3.5550       0.5581       2.2968
     306       2.6288       2.1992       3.6439       0.6131       2.9370
     307       2.2555       2.2923       6.2058       0.4282       2.1532
     308       2.7504       2.0516       6.2145       0.5779       2.2857
     309       3.5118       2.2474       4.0770       0.7649       2.4623
     310       3.0695       2.2898       3.8709       1.0609       2.2667
     311       3.0879       2.0986       3.1427       1.2217       2.6893
     312       4.7651       2.1010       2.8407       1.0934       2.8664
     313       3.8517       2.0231       3.9957       1.1561       2.3480
     314       3.8606       2.2084       4.0048       0.6399       2.7229
     315       2.9463       2.0478       4.1821       1.1464       2.0646
     316       1.8779       2.0115       3.2826       1.0309       2.7634
     317       2.0105       2.3083       4.1699       1.0407       2.2314
     318       2.6385       2.2278       4.5833       0.9522       2.9992
     319       2.3531       2.1858       4.2511       1.3826       2.7012
     320       3.2585       2.4345       5.1246       0.8111       2.0297
     321       2.8115       2.0503       4.3667       0.8897       2.3422
     322       4.3991       2.4298       4.1511       1.0159       2.3821
     323       2.9808       1.9017       4.0225       1.1358       2.7232
     324       3.0197       1.9006       4.2942       0.9357       1.7810
     325       2.9104       2.4195       3.9368       0.6795       2.1686
     326       2.5613       2.0090       3.0887       0.7854       2.4341
     327       2.4682       2.1334       3.4067       0.5625       3.0478
     328       2.3104       2.0933       3.7665       0.8095       2.6280
     329       3.3054       1.9900       3.3141       0.9468       2.9765
     330       2.5492       2.2113       4.3603       0.7903       2.3443
     331       4.1119       2.4780       4.4013       0.7090       2.6973
     332       2.5519       2.0565       4.2769       0.8876       2.7555
     333       2.9276       2.0433       3.8315       0.5448       1.9094
     334       2.7510       2.0292       4.2468       0.9268       2.6802
     335       2.5510       2.5285       3.8342       0.8246       2.8567
     336       2.4456       2.3278       4.0148       0.7681       1.5302
     337       2.0542       2.7406       4.0094       0.8655       2.8511
     338       2.5740       2.4886       4.1286       0.9690       2.7239
     339       2.3575       2.5232       4.3626       0.4721       1.7510
     340       2.0400       2.5872       4.8507       0.7714       1.7279
     341       2.0518       2.3352       5.5773       0.7048       1.6442
     342       2.4460       2.2631       5.2813       0.9624       2.5458
     343       1.8995       2.5102       6.6565       0.9628       1.5073
     344       1.4584       2.2421       6.1110       0.7075       1.5552
     345       2.2188       2.2742       5.3666       1.2239       2.2123
     346       1.6376       2.1915       6.2219       1.1651       1.4450
     347       1.8384       2.0188       5.5297       0.5549       1.6598
     348       1.3822       2.2739       5.0269       0.8123       1.5592
     349       1.4440       2.3662       5.8973       1.4793       2.3645
     350       2.0843       2.0779       6.8706       1.4009       1.6600
     351       1.6218       2.2374       6.8846       0.7293       1.4778
     352       2.2106       2.1446       6.6952       0.7134       1.2653
     353       1.7610       2.0230       6.1015       0.5888       1.3597
     354       3.7857       2.2256       7.8351       0.6595       1.0790
     355       4.8177       2.4305       7.3777       0.3466       1.5624
     356       3.6896       2.4247       6.1397       0.5205       1.3412
     357       3.7175       2.4208       7.3159       0.6961       1.2588
     358       2.3476       2.3023       6.3821       0.3243       1.0975
     359       3.2352       2.2521       6.8087       0.3633       1.1647
     360       2.3713       2.4106       5.4927       0.4725       1.1527
     361       2.6135       2.2735       7.0089       0.6042       1.2759
     362       2.1420       2.1803       6.0789       0.5155       1.1255
     363       3.1774       2.0563       6.4005       0.4358       1.2322
     364       3.1919       1.9123       6.6568       0.3284       1.3643
     365       3.2893       1.9964       6.3949       0.4302       1.5552
     366       3.7675       2.0595       5.1577       0.4800       1.7098
     367       4.0995       2.1906       5.9299       0.7855       1.9723
     368       3.7967       2.3075       6.4876       0.4332       1.5493
     369       4.2239       2.4539       6.1771       0.3392       1.4066
     370       5.7388       2.7826       5.8029       0.6091       1.7018
     371       4.2284       2.1960       6.2377       0.6014       1.4352
     372       5.4865       2.2989       5.9146       1.1803       2.9771
     373       4.3030       1.7994       7.3530       0.5378       1.3885
     374       3.7946       1.7845       6.6269       0.4326       1.2019
     375       2.4925       1.7929       4.8005       0.5984       1.5882
     376       2.2283       1.9419       5.4233       0.3458       1.5069
     377       3.7732       2.0437       3.2189       0.4013       1.5374
     378       1.8725       1.9145       3.8699       0.5392       1.6115
     379       2.8026       1.7173       3.7647       0.5919       1.6295
     380       2.4686       1.9521       2.3548       0.5288       1.5886
     381       2.3330       1.9990       4.0658       0.3670       0.9833
     382       3.5761       1.9525       3.6333       0.4579       1.5488
     383       2.8860       1.8939       6.4363       0.3820       1.1966
     384       3.8577       2.1686       6.1763       0.6961       2.0135
     385       4.6536       2.0354       7.9100       0.5547       1.4241
     386       3.1416       1.8221       6.8771       0.3196       1.0069
     387       2.9580       1.7935       5.6955       0.4938       1.2863
     388       3.9828       1.9625       6.0797       0.6474       1.5896
     389       3.3029       2.1428       5.6910       0.5866       1.4583
     390       2.8448       2.4496       5.4376       0.8950       2.0056
     391       3.0512       2.0464       5.8854       0.4924       1.3110
     392       2.3413       2.1487       5.7047       0.3848       1.2909
     393       2.5451       2.2789       6.1510       0.4080       1.1026
     394       2.1732       2.2363       6.2903       0.6145       1.3879
     395       3.2070       2.1440       7.7102       0.4424       0.9762
     396       1.9045       2.4320       6.2103       0.2945       0.8349
     397       3.7489       2.0360       6.3260       0.5886       1.3114
     398       3.3713       2.0216       5.7177       0.3701       1.1366
     399       2.7257       1.9235       5.7033       0.6012       1.1183
     400       3.8189       2.0061       6.3135       0.3711       1.1397
     401       3.2718       2.2426       5.4723       0.5656       1.3799
     402       3.6530       2.3625       5.7867       0.6350       1.1554
     403       3.0512       2.3192       5.6150       0.3446       1.0699
     404       4.7239       2.3103       6.3745       0.4434       1.7186
     405       4.9246       1.9896       6.3319       0.2195       1.2719
     406       3.5404       2.0486       5.7962       0.6686       1.4237
     407       3.7945       2.1016       6.2526       0.2700       1.0373
     408       3.5266       1.9903       6.2618       0.6532       1.9164
     409       1.6753       2.0852       5.3992       0.7154       1.6985
     410       2.2490       1.7133       6.4007       0.5086       1.4733
     411       3.3775       2.2626       5.7370       0.3595       1.6079
     412       4.4276       2.1641       6.4811       0.6142       1.7910
     413       4.6513       2.3083       5.2712       0.1415       1.4736
     414       5.2428       2.2176       6.3547       0.7557       1.8526
     415       4.5135       2.2542       5.7018       0.4953       1.3385
     416       4.3759       2.1869       6.1508       0.5760       1.7772
     417       2.7823       1.9851       5.6327       0.3221       1.2965
     418       3.0782       1.9486       5.5794       0.5100       1.4495
     419       3.2810       2.0401       5.8828       0.2979       1.2408
     420       2.0911       2.2045       5.0406       0.3399       0.9291
     421       2.5322       1.7981       5.5664       0.5636       1.4023
     422       1.8945       1.8921       5.4348       0.3293       1.2643
     423       3.4308       2.0433       5.4732       0.4762       1.6114
     424       4.3245       2.2767       6.3479       0.4988       1.6182
     425       5.1708       2.8231       5.9509       0.3149       1.5115
     426       3.2955       2.5301       5.3321       0.6316       1.1134
     427       4.3030       2.5573       5.9168       0.4751       1.1513
     428       3.6561       2.2625       5.9091       0.3130       1.1998
     429       4.4072       2.0570       6.1524       0.5620       1.4648
     430       2.6333       1.9213       5.2622       0.6868       1.7824
     431       3.2021       2.2420       4.8987       0.4810       1.3638
     432       3.4297       2.3670       5.4869       0.4407       1.1178
     433       3.2397       1.9362       5.1462       0.3640       1.2862
     434       3.3478       2.0900       5.7043       0.5897       1.9746
     435       4.8151       1.9448       6.6239       0.4393       1.4786
     436       4.7436       2.0746       6.4171       0.3690       1.2756
     437       6.6114       2.0257       7.4987       0.3891       1.1988
     438       5.9198       2.2239       6.2933       0.7232       1.1426
     439       5.5521       1.8494       6.4555       0.5174       1.4775
     440       3.9360       1.9662       5.9036       0.5834       1.4404
     441       4.4103       2.3214       5.8231       0.5747       1.1793
     442       7.8019       2.4028       7.5500       0.3711       2.0906
     443       3.9396       2.0627       5.7026       0.5922       1.5980
     444       5.1675       2.3916       6.5612       0.4436       1.2785
     445       2.4483       2.1540       5.5553       0.7701       1.5367
     446       3.1715       2.3021       5.6661       0.6640       1.7193
     447       4.2286       2.1261       5.8642       0.3636       1.2799
     448       3.5406       1.8700       5.7117       0.4042       1.1477
     449       3.8829       1.9637       5.5020       0.6151       1.4421
     450       4.1348       2.3253       6.5822       0.6082       1.7626
     451       4.0299       1.9957       5.6653       0.5472       1.5770
     452       3.9323       2.3962       5.7358       0.7604       2.0787
     453       6.4956       2.5344       6.9763       0.4710       1.7278
     454       6.7250       2.1812       7.5334       0.4340       1.5486
     455       4.5028       2.0474       5.8207       0.5134       1.3800
     456       4.6368       1.9113       6.8257       0.4545       1.5154
     457       5.2341       1.8598       6.4429       0.2201       1.0237
     458       3.6298       1.9695       5.5732       0.9501       2.7522
     459       5.2010       1.9768       6.1155       0.4925       0.9369
     460       3.8877       1.9694       6.0168       0.7222       0.9293
     461       3.5331       2.0395       5.7708       0.6242       2.1002
     462       4.8403       1.9203       7.0658       0.5850       1.5856
     463       5.7402       1.9939       6.3716       0.6087       1.1953
     464       5.7497       2.1775       6.3871       0.4978       1.3994
     465       4.5330       2.0168       6.4274       0.3235       1.3811
     466       4.0871       2.1283       6.2221       0.4035       1.2556
     467       2.9084       2.3218       5.4928       0.5574       2.1628
     468       2.7278       2.2464       6.1169       0.5109       1.3911
     469       2.3704       2.6019       5.7888       0.6450       1.5359
     470       3.7199       2.6068       5.6685       0.3445       1.4932
     471       3.7752       2.6677       5.8561       1.0423       2.2746
     472       3.4847       3.1988       5.8504       0.2630       1.3987
     473       3.4667       2.6082       6.2056       0.6671       2.1001
     474       3.8601       2.8307       6.1202       0.5022       1.6956
     475       4.0364       2.7632       6.5366       0.2479       1.7465
     476       2.6621       2.7825       6.0423       0.3468       1.2103
     477       2.9701       2.3250       6.3459       0.5567       2.0095
     478       3.1529       2.4744       5.8803       0.5907       1.4198
     479       3.7909       2.6810       6.4577       0.5985       1.2525
     480       3.3018       2.2039       6.3317       0.3216       1.2027
     481       3.5100       2.2522       6.5678       0.4644       1.1687
     482       3.0310       2.1616       5.6843       0.3551       1.1007
     483       2.8780       2.3161       4.9343       0.5476       1.5711
     484       4.6524       2.4523       6.1967       0.6069       1.8490
     485       3.3308       2.0795       5.4928       0.3401       1.5725
     486       2.9304       2.1209       5.0939       0.4059       0.8942
     487       2.8351       2.2609       5.5164       0.5266       1.6816
     488       2.4721       2.3686       5.1446       0.4362       1.6489
     489       3.7446       2.3389       5.8204       0.4541       1.3465
     490       3.8287       2.4441       5.9913       0.3388       1.5337
     491       4.6799       2.3888       5.5802       0.4127       1.7754
     492       4.6523       2.3080       5.2576       0.5522       1.9685
     493       4.4284       2.3382       5.8515       0.4594       1.6300
     494       5.7361       2.3696       6.5822       0.9043       2.1445
     495       4.5084       2.0406       5.9433       0.6659       1.8424
     496       5.2910       2.2051       6.1508       0.8986       2.4457
     497       5.3975       2.8680       6.1939       1.2051       2.8018
