#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.5932       0.1898       0.8850       0.7896       0.7936
       3       1.7125       0.1831       0.8761       0.8562       0.8922
       4       1.6945       0.2063       0.9535       0.8265       0.7945
       5       1.7526       0.1825       0.9981       0.9321       0.8636
       6       1.7518       0.1769       0.9028       0.8804       0.7959
       7       1.7244       0.3227       1.0228       0.6997       0.7423
       8       1.6709       0.3393       0.7668       0.7537       0.6303
       9       1.7352       0.3001       0.8123       0.7400       0.7376
      10       1.8416       0.2888       1.0361       0.8281       0.8316
      11       1.7860       0.3000       0.8789       0.6870       0.7754
      12       1.4780       0.7492       0.6259       0.7194       1.0705
      13       1.6543       0.7834       0.6642       0.6991       0.7397
      14       1.7749       0.7424       0.9528       0.8069       0.6299
      15       1.8416       0.8394       0.9793       0.7795       0.9683
      16       1.7348       0.6334       0.7798       0.6015       0.6618
      17       1.0364       1.1282       0.7229       0.5072       0.6144
      18       0.8894       1.1314       0.8238       0.4768       0.4601
      19       0.8494       1.2302       0.8036       0.5198       0.3938
      20       0.9229       1.2742       0.2819       0.6608       0.5101
      21       0.8416       1.2090       0.8455       0.6717       0.6809
      22       1.6596       1.1978       1.2485       0.6624       0.5707
      23       1.7827       1.2839       0.7985       0.6425       0.5263
      24       1.3081       1.0643       0.9650       0.8408       0.9496
      25       1.8874       1.1373       0.8850       0.6879       0.7466
      26       1.3276       1.1076       1.3455       0.6163       0.6879
      27       2.2493       1.1451       1.4897       0.5469       0.4763
      28       1.8486       0.9357       0.9662       0.4155       0.7831
      29       1.3733       1.0514       1.0098       0.6022       0.5827
      30       1.8903       1.0718       1.3698       0.6765       1.0703
      31       1.7678       1.0338       0.9885       0.6852       0.5591
      32       1.7075       1.0926       1.2533       0.5559       1.0017
      33       1.3584       1.0388       1.2681       0.6254       0.6625
      34       1.1846       1.1987       1.7159       0.6773       0.6854
      35       1.5327       1.3572       1.4348       0.6495       0.6583
      36       1.2491       1.4259       1.5693       0.5985       0.9986
      37       1.9170       1.4190       1.7987       0.8085       1.0233
      38       1.1542       1.4690       1.5928       0.7706       0.8189
      39       2.1845       1.2122       1.3802       0.4317       0.7422
