#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.5163       0.1818       0.7342       0.7214       0.7627
       3       1.6521       0.1931       0.7499       0.8702       0.8817
       4       1.6877       0.1971       0.8786       0.7912       0.7864
       5       1.7344       0.1852       0.8795       0.7605       0.9536
       6       1.7578       0.1902       0.9662       0.8332       0.9121
       7       1.6622       0.3589       0.8806       0.6895       0.8648
       8       1.7123       0.3470       0.8885       0.7585       1.0086
       9       1.6881       0.3379       0.9067       0.7906       0.8223
      10       1.6308       0.3404       0.9002       0.7073       0.9654
      11       1.6572       0.3154       1.0236       0.6568       0.8542
      12       1.4613       0.6684       1.2582       0.8350       2.0445
      13       1.5203       0.6937       1.4107       0.5498       1.6662
      14       1.4185       0.8821       1.1251       0.5846       1.6846
      15       1.4184       0.7163       1.7715       0.7535       2.0484
      16       1.3698       0.8179       1.4111       0.5391       1.4386
      17       1.3765       0.9079       1.9301       0.5240       1.9569
      18       1.6932       0.8789       1.5665       0.4406       1.3989
      19       1.3727       0.9548       0.7893       0.6869       1.0409
      20       1.4416       1.1910       0.5894       0.3964       0.7966
      21       1.1443       1.1293       0.6640       0.5176       0.8169
      22       1.2732       0.9913       0.6056       0.5021       0.5363
      23       1.2606       1.0257       1.3258       0.4521       1.2346
      24       1.0759       1.2215       0.5121       0.2731       0.6887
      25       1.2629       1.2857       0.9047       0.5890       0.4168
      26       1.1306       1.3211       0.7677       0.5457       0.5751
      27       1.4290       1.3037       1.1947       0.6883       1.3300
      28       2.3856       1.3756       1.0191       0.7324       1.0698
      29       2.8350       1.5615       1.3425       0.6694       1.2011
      30       1.4579       1.1799       0.5543       0.5296       0.4407
      31       1.3588       1.0180       0.9156       0.5975       1.1716
      32       1.3163       1.2979       1.1829       0.9336       1.3007
      33       1.5308       0.9097       0.6463       0.5237       0.5007
      34       1.4726       1.4429       1.0791       0.6688       0.6674
      35       1.1615       1.3538       0.7448       0.5389       0.5263
      36       1.5485       1.3592       0.8349       0.7285       0.6243
      37       1.6469       1.2701       1.1483       0.4521       0.6956
      38       1.4106       1.5414       1.2185       0.5628       0.7203
      39       1.3090       1.7663       1.5068       0.7072       0.8491
      40       1.3029       1.5465       1.2821       0.5756       0.4017
      41       1.7260       1.5447       0.9698       0.9136       1.0278
      42       1.1667       1.3376       1.0377       0.3617       0.7832
      43       2.2456       1.5378       1.2857       0.4690       0.6768
      44       1.5063       1.3426       0.9853       0.3487       0.7303
      45       1.7266       1.6351       1.6812       0.7282       1.2721
      46       1.7008       1.6233       1.2410       0.5445       1.1993
      47       1.7692       1.6770       1.1894       0.5582       0.7162
      48       1.9125       1.5994       1.0378       0.7544       1.4103
      49       1.5512       1.4128       1.4150       0.8314       1.3291
      50       1.5398       1.2556       1.0913       0.5802       1.0849
      51       1.4900       1.4112       1.0719       0.5152       0.6354
      52       2.0793       1.6587       1.2503       0.4655       0.9121
      53       1.7081       1.3393       0.9404       0.5908       0.7480
      54       1.3898       1.6499       1.0594       0.6231       0.6769
      55       1.7406       1.8873       1.3343       0.6407       0.8264
      56       1.8850       1.7955       1.4698       0.6749       1.4500
      57       2.5013       1.8722       1.5858       0.6256       0.9692
      58       3.6693       2.6477       2.0425       0.6972       1.0671
      59       2.4405       1.8340       1.5431       0.7355       1.0400
      60       3.0579       1.8739       1.5270       0.4790       1.2165
      61       2.6885       1.8616       1.4448       0.4878       1.0608
