#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.4392       0.1984       0.8177       0.8205       0.8091
       3       1.6417       0.1836       0.8173       0.9321       0.9381
       4       1.6940       0.1855       0.9268       0.9517       0.9755
       5       1.6855       0.1844       0.8660       0.9611       0.9867
       6       1.7071       0.1767       0.8373       0.9286       0.9326
       7       1.7161       0.3177       0.8781       0.7096       0.7692
       8       1.5875       0.3054       0.9665       0.9479       1.0334
       9       1.6949       0.2956       0.8195       0.9216       0.8828
      10       1.6406       0.3144       0.8844       0.7400       0.6910
      11       1.7266       0.3081       0.9364       0.8597       0.7370
      12       1.6245       0.7750       2.0190       0.8334       0.8823
      13       1.5731       1.1681       1.5169       1.0324       1.0196
      14       1.6297       1.2419       2.1361       0.7927       1.3859
      15       1.6853       1.1912       2.0284       1.1662       1.1494
      16       1.5261       1.1034       2.1246       0.8091       1.0680
      17       2.1901       1.7297       1.6688       0.7255       0.7204
      18       1.8143       1.7585       1.4084       0.5750       0.5149
      19       1.1282       1.5076       1.3492       0.5699       0.8603
      20       0.9659       1.8602       1.6852       0.7298       0.6215
      21       0.7435       2.2059       1.6864       0.4707       0.2812
      22       1.7501       2.3415       1.8818       0.7540       1.1581
      23       1.2196       2.0820       1.0889       0.4437       0.7671
      24       1.1028       1.8016       0.6739       0.6254       0.5802
      25       0.9804       1.9410       1.2456       0.6888       0.4691
      26       1.8277       2.1023       1.2299       0.5896       0.4581
      27       2.4063       2.0043       1.3311       0.4885       0.3606
      28       2.6778       2.3300       1.6378       0.8989       0.9631
      29       2.5367       1.9160       0.4831       0.5394       0.3350
      30       2.1758       2.1809       0.8976       0.3096       0.2877
      31       1.2156       2.0970       0.7377       0.5537       0.9724
      32       1.3367       2.0252       1.1256       0.6257       1.0486
      33       1.9168       2.3285       0.6177       0.5557       0.1942
      34       1.9980       1.8093       0.6554       0.5980       1.3553
      35       2.5499       1.6834       0.8280       0.5155       0.6517
      36       2.1635       1.6031       0.7331       0.6853       0.6953
      37       1.8650       1.9521       0.4524       0.5977       0.4636
      38       1.5601       1.7690       1.0003       0.4601       0.9345
      39       1.4020       1.8458       0.8039       0.6175       1.0505
      40       1.3825       1.6943       0.8826       0.2789       0.8271
      41       1.1657       1.4228       0.7576       0.8085       0.4815
      42       1.8030       1.5366       0.4206       0.8499       0.5890
      43       1.8634       1.6153       1.2166       0.4765       0.6103
      44       2.3378       1.8696       0.6567       0.7377       0.8387
      45       3.2633       2.0198       0.7972       0.5968       1.4186
      46       2.1074       2.1234       0.9535       0.7256       1.0433
      47       2.7849       1.7519       0.5752       0.4802       0.8516
      48       2.2271       1.6465       0.4736       0.6443       0.6249
      49       2.2197       1.7410       1.7662       0.4734       0.7138
      50       2.2260       1.5608       1.0442       0.5242       0.4328
      51       1.9124       1.7452       0.6287       0.4225       0.4436
      52       3.3327       2.0605       1.0932       0.5631       0.5591
      53       3.4240       1.8050       2.1552       0.6598       1.2184
      54       2.7862       2.8757       1.2289       0.8242       1.7110
      55       2.0477       2.5886       1.5379       0.5528       1.3876
      56       2.5611       2.4535       1.6191       0.6258       0.5871
      57       2.3176       2.6881       1.7598       0.3905       0.2831
      58       3.6927       2.3276       1.8586       0.8842       1.0876
      59       3.9900       2.5466       2.0338       0.7316       0.5220
      60       3.1016       2.3358       2.1868       0.4457       1.0905
      61       3.7528       2.0256       1.4437       0.5447       0.6226
      62       2.9466       2.6828       1.8556       0.4548       0.6120
      63       2.9808       2.5760       1.6292       0.3859       0.7231
      64       3.4654       2.6380       1.7871       0.2971       0.7534
      65       2.3766       2.8629       1.5471       0.8072       0.5969
      66       2.8750       2.6486       1.6513       0.5902       1.6119
      67       2.7800       2.2814       1.6337       0.4761       0.6022
      68       2.7606       2.7538       0.8278       0.6138       0.9153
      69       2.5737       3.0952       0.9597       0.5383       1.0699
      70       1.7071       3.1844       0.6719       0.5571       0.7273
      71       2.4400       2.7548       1.0320       0.6229       1.0726
      72       2.1495       2.9312       0.7969       0.9093       1.3772
      73       2.3526       2.9501       1.0091       0.7578       1.0534
      74       3.2644       2.8856       0.9935       0.3644       1.0239
      75       2.6462       3.0070       0.8931       0.6197       0.9256
      76       1.7873       2.6869       1.2041       1.0753       0.9540
      77       1.6079       2.8150       0.9115       0.6125       0.8474
      78       2.4827       2.7878       0.8514       0.3830       0.3837
      79       2.5749       2.9241       1.1358       0.6679       1.2241
      80       1.8979       2.8115       1.0334       0.5160       0.5455
      81       1.7785       2.7028       0.6950       0.4513       0.8957
      82       2.0279       2.9999       1.3775       0.8605       1.5068
      83       2.2485       2.7971       1.3724       0.5605       0.6519
      84       2.0752       2.6616       0.9373       0.5346       0.4939
