#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.6158       0.1880       0.8474       0.7499       0.7260
       3       1.7448       0.1736       0.9918       0.9043       0.8898
       4       1.7629       0.1857       0.8737       0.8208       0.8296
       5       1.7661       0.1854       0.9505       0.9083       0.8026
       6       1.8077       0.1823       0.9963       1.0003       0.8295
       7       1.7418       0.3010       0.9735       0.7497       0.7191
       8       1.6851       0.3183       0.9613       0.7191       0.6959
       9       1.7235       0.3238       1.0265       0.7145       0.7787
      10       1.6956       0.3503       1.0094       0.6589       0.6799
      11       1.7329       0.3104       1.0719       0.6195       0.8454
      12       1.3976       0.9062       0.8885       0.7435       0.8307
      13       1.7822       0.8088       0.8164       0.4921       0.7821
      14       1.6012       0.7094       1.3928       0.6535       1.0573
      15       1.5052       0.8391       0.9080       0.6571       0.7190
      16       1.6554       0.8674       1.4527       0.4488       1.5296
      17       1.1120       1.4239       1.0746       0.7790       0.4936
      18       1.1443       1.5560       0.9482       0.6862       0.5423
      19       1.6895       1.5795       1.8178       0.6809       0.7899
      20       0.8185       1.6179       2.4909       0.5047       0.6149
      21       0.9297       1.2882       2.1870       0.3640       0.7423
      22       1.2351       1.2538       2.4892       0.5241       0.7591
      23       0.9643       1.1832       2.0719       0.4855       0.6328
      24       1.0575       1.0273       2.2196       0.6988       0.4269
      25       1.8558       1.6293       2.5106       0.3963       0.6737
      26       1.3100       1.9795       2.0861       0.7213       0.6633
      27       1.9030       1.9357       3.0968       0.6981       0.8948
      28       1.2611       1.8216       2.4942       0.3989       0.4427
      29       1.8221       2.0507       2.5211       0.5835       0.7523
      30       2.3311       1.7653       2.1530       0.4770       0.5159
      31       2.0363       1.7244       2.6129       0.2064       0.5343
      32       2.4142       1.6963       2.1949       0.3015       0.6136
      33       2.1883       1.7469       2.0460       0.4096       0.8429
      34       3.1168       1.7816       2.1865       0.8334       1.2718
      35       1.7331       1.7385       2.3081       0.4671       1.0294
      36       1.5090       1.6606       2.2091       0.5072       0.4541
      37       2.8257       1.6881       2.2089       0.7060       0.7420
      38       2.4219       1.8511       2.6665       0.7352       1.0370
      39       1.5318       1.8496       2.2084       0.4273       0.4431
      40       1.9419       1.7544       2.4050       0.7940       0.7913
      41       2.1433       1.4744       2.1015       0.2822       0.3319
      42       1.8142       1.6448       2.7023       0.8237       0.8440
      43       1.3553       1.6187       2.9794       0.5593       1.2317
      44       2.3003       1.5328       2.7066       0.4686       0.9966
      45       1.4540       1.3426       2.5454       0.6056       1.3214
      46       1.5680       1.5232       2.2923       0.4394       0.5816
      47       2.1852       1.2187       2.6479       0.3142       0.7431
      48       1.6471       1.2976       2.2319       0.5557       0.6534
      49       1.7878       1.5225       2.5338       0.6418       0.8423
      50       1.9682       1.3975       2.4995       0.5600       0.7365
      51       1.5626       1.4379       2.4047       0.6841       0.6966
      52       1.5676       1.3340       2.0093       0.8389       0.5769
      53       1.1881       1.5224       2.5377       0.9427       0.9967
      54       1.7974       1.7122       2.2762       0.6837       0.7770
      55       1.6081       1.6384       2.4658       0.8902       0.9147
      56       2.4455       1.2916       2.5264       0.8636       0.8175
      57       1.8125       1.6083       2.3864       1.0861       1.1357
      58       1.0664       1.5765       2.8817       0.4860       0.6673
      59       1.7810       1.6657       2.7068       0.4365       0.4934
      60       1.3582       2.1090       2.9043       0.8456       0.6307
      61       1.8341       1.9143       2.5652       0.5469       0.8493
      62       1.3486       1.6924       2.5074       0.5233       0.6812
      63       2.0198       2.1050       2.8345       0.6813       0.6641
      64       2.2943       1.8479       2.7811       0.7211       0.8943
      65       1.4002       1.8481       2.6390       0.8853       0.6027
      66       1.1859       2.0856       2.8962       0.4503       0.8766
      67       1.8274       1.7056       2.8171       0.5270       0.2849
      68       1.6641       1.8562       3.0727       0.2769       0.5499
      69       1.7456       1.5101       2.4539       0.7424       0.8002
      70       1.5170       1.5175       2.9730       0.8643       0.5950
      71       2.0815       1.7255       2.3294       0.5761       0.5057
      72       1.5612       1.4916       2.4608       0.3987       0.8898
      73       2.0322       1.3570       2.6217       0.8373       0.5365
      74       1.5416       1.4034       2.3336       0.6693       0.2808
      75       1.2792       2.0624       2.7321       0.6184       0.5597
      76       1.5908       1.8817       2.6118       0.5054       0.5110
      77       1.7944       1.5837       2.6501       0.6631       0.6907
      78       1.8745       1.7692       2.5070       0.9805       0.8708
      79       1.4329       1.6605       2.5910       0.3368       0.4441
      80       1.5291       1.6255       2.3052       0.5096       0.3671
      81       1.4003       2.1060       2.5831       0.5397       0.4847
      82       2.5709       2.0454       2.5789       0.4662       0.4896
      83       2.1222       1.6871       2.5614       0.7451       0.5752
      84       1.4849       2.0514       2.3599       0.4899       0.3731
      85       1.7723       1.6238       2.5998       0.7271       0.2725
      86       1.8630       1.5978       2.5948       0.7847       0.5774
      87       2.0216       1.8501       2.8127       0.4309       0.7909
      88       1.7152       1.8845       2.6484       0.6822       0.4243
      89       1.8086       2.1083       2.7587       0.6982       0.8916
      90       2.0479       1.7807       2.6080       0.7138       0.2583
      91       2.0284       1.9772       2.6825       0.8241       0.9900
      92       1.8298       2.2252       2.6750       1.1791       0.8873
      93       1.7654       1.9079       2.5611       0.7709       0.5284
      94       1.9129       2.0588       2.0453       0.5799       0.5796
      95       2.3984       1.7816       2.5836       0.5081       0.6846
      96       2.0754       1.7827       2.4940       1.0407       0.9017
      97       2.2845       1.7865       2.5150       0.6293       0.8899
      98       2.0459       1.8143       2.7750       0.7435       1.2003
      99       1.9452       1.9632       2.0821       0.8574       1.2948
     100       2.2109       1.6419       3.7091       0.7772       1.3122
     101       2.4491       1.6586       3.1499       0.6996       0.9376
     102       2.3098       1.5936       3.6170       0.6247       0.8690
     103       1.9449       1.8984       3.8307       0.9250       1.0357
     104       1.8640       1.8933       4.0643       1.0297       1.2779
     105       1.8617       1.9880       4.2421       0.3882       1.6157
     106       1.7735       1.9904       3.5848       0.7075       1.1727
     107       2.3202       1.8782       4.5816       0.7081       2.0078
     108       2.1233       1.6294       3.2957       0.4757       1.8138
     109       1.5142       1.7180       4.4825       0.7992       2.2429
     110       1.7283       1.9100       3.7590       0.4214       1.7000
     111       1.9356       1.7100       4.3622       0.5203       1.5683
     112       1.7915       1.8439       3.8804       0.8853       1.6324
     113       1.5323       2.2470       3.6343       0.6992       1.4209
     114       1.8989       2.1924       4.0188       0.5763       1.5572
     115       2.4234       1.9394       4.3289       0.9355       2.5976
     116       2.1161       2.0354       3.8601       0.4922       1.7568
     117       1.8995       1.8314       3.5747       0.6824       1.2840
     118       1.8538       1.6556       3.7476       0.7680       1.1684
     119       2.0183       2.1395       4.0552       0.4043       1.4581
     120       1.5468       1.9259       3.4353       0.5120       1.6303
     121       1.3328       1.9424       3.6331       0.6430       1.4911
     122       2.6920       2.2872       3.7841       0.3898       1.7194
     123       3.5380       1.9673       4.4634       0.6277       1.5254
     124       2.4227       2.1921       3.5631       0.4863       1.5845
     125       2.1531       2.3687       3.4325       0.7222       1.3262
     126       2.2594       2.0236       3.5560       0.4764       1.5527
     127       2.5756       1.9702       4.8527       0.4529       1.3992
     128       3.8030       2.0451       5.0684       0.8567       1.7189
     129       3.6687       2.3552       4.5780       0.5890       1.6451
     130       3.0519       2.2703       4.6501       0.7774       1.4519
     131       3.0013       2.3492       4.0073       0.4637       1.5220
     132       2.9820       2.3835       4.3465       0.4631       1.6867
     133       3.0372       2.4448       3.7933       0.6997       1.4101
     134       2.4485       1.7775       3.4697       0.6152       2.0285
     135       3.0697       1.8929       3.7237       0.6499       1.7334
     136       3.5965       1.7350       4.0504       0.4324       1.6984
     137       2.9648       1.6638       3.7562       0.4802       1.3500
     138       3.3516       1.7348       4.7493       0.9004       1.9135
     139       2.6047       1.6235       4.0302       0.4549       2.1564
     140       2.6097       1.8514       4.1109       0.6383       2.0511
     141       2.8524       2.0018       4.3443       0.4487       1.9514
     142       2.8142       2.0430       4.4572       0.7258       1.6901
     143       3.2323       2.0540       4.5150       0.6457       1.8212
     144       2.8891       2.0994       4.8762       0.6163       2.0432
     145       2.0244       1.9601       3.5103       0.4655       2.0312
     146       3.1559       1.8860       4.5646       1.0526       1.5803
     147       2.1587       1.7196       4.7352       0.4167       2.0941
     148       2.3337       1.7522       4.7517       0.6490       1.9494
     149       2.3071       1.5451       4.8118       0.8106       1.6788
     150       1.3411       1.8957       4.0721       0.9546       1.8507
     151       1.6803       1.7155       4.6565       0.8038       1.9944
     152       2.1674       1.5066       3.5652       0.4067       1.7948
     153       2.0599       1.6123       3.7114       0.9310       1.8005
     154       1.7961       1.5109       3.6163       0.7230       2.0556
     155       2.2132       1.3573       4.7154       0.6563       2.0228
     156       2.5974       1.5377       4.3681       0.7613       1.3034
     157       2.1940       1.5701       4.9436       0.9420       2.3657
     158       2.0832       1.5767       4.3993       0.7800       1.4399
     159       2.1173       1.4932       4.5842       0.4905       1.8673
     160       1.6991       1.5321       4.5723       0.5022       1.9528
     161       2.5302       1.4313       4.9175       0.7976       1.8531
     162       2.7645       1.5270       5.4575       0.9581       1.9462
     163       2.6996       1.7211       4.6666       1.2005       2.0335
     164       3.4477       2.0927       5.0042       0.4170       1.6006
     165       3.7519       1.6596       6.5326       0.6643       1.9762
     166       3.9120       1.7079       6.8238       0.7250       2.0889
     167       3.2700       2.0307       6.5939       0.9381       2.1037
     168       3.6190       2.0481       6.3124       0.6766       2.3664
     169       3.1629       1.9795       6.1547       0.7640       2.1354
     170       3.9022       2.3991       6.5971       0.5686       1.8821
     171       3.2309       2.1001       6.2813       0.6879       2.2672
     172       3.5904       2.1091       6.7639       0.6996       1.8337
     173       4.0271       2.2323       7.1652       0.4341       1.6317
     174       3.2864       2.0842       6.4922       0.7597       1.7473
     175       2.8172       2.0342       5.9159       0.6024       1.9394
     176       3.6775       2.1142       6.8670       0.5294       1.7540
     177       5.1013       1.9508       6.9856       0.4474       1.4444
     178       5.2674       2.0277       7.1544       0.7322       1.3241
     179       4.7494       1.8876       5.9073       0.5554       1.4561
     180       4.5963       1.7848       7.2206       0.7791       1.1898
     181       5.0298       1.9553       7.2156       0.7707       1.7098
     182       3.9473       1.9708       6.4039       0.6962       1.5703
     183       3.1153       2.0131       6.6635       0.5446       1.7691
     184       3.3676       2.0670       6.8232       0.7502       1.6889
     185       3.2730       2.0993       6.2419       0.6006       1.3681
     186       3.7020       2.0862       6.5874       1.0978       1.7677
     187       3.5931       2.2700       6.3826       0.4961       1.9337
     188       4.0447       2.0394       7.0467       0.6060       2.0704
     189       3.6990       1.7728       6.7593       0.5804       1.7128
     190       3.4267       2.0626       6.1816       0.6637       1.5710
     191       3.7970       1.8436       6.7128       0.4650       1.5556
     192       4.0188       2.1053       6.9406       0.9186       1.6755
     193       4.2123       2.2474       6.7247       1.2900       1.8481
     194       2.9896       2.0772       6.3600       0.6046       1.3516
     195       3.4666       2.0983       6.6996       0.6747       1.4489
     196       4.5962       1.9024       7.2174       0.5976       1.1760
     197       4.3004       1.8030       6.9848       0.5940       1.5946
     198       4.8609       1.8275       7.4708       0.4726       1.1268
     199       5.2126       1.8663       7.1750       0.7983       1.3330
     200       5.1541       2.0245       7.1739       1.0576       1.3014
