#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.5302       0.1847       0.8568       0.8328       0.7818
       3       1.7565       0.1930       0.8781       0.9316       0.8205
       4       1.7914       0.1763       0.9216       0.8970       0.8472
       5       1.8090       0.1856       1.0619       0.9147       0.8596
       6       1.7415       0.1845       0.8752       0.8850       0.9071
       7       1.6832       0.3340       0.7373       0.6661       0.6048
       8       1.6718       0.3313       0.8720       0.6890       0.7368
       9       1.7459       0.2924       0.8056       0.7308       0.7393
      10       1.6491       0.3528       0.9598       0.5866       0.6847
      11       1.6590       0.3315       0.9008       0.6788       0.8211
      12       1.3146       0.8079       0.8052       0.4150       0.5695
      13       1.4941       0.8893       0.6153       0.5178       0.4005
      14       1.4382       0.9615       0.7321       0.6697       0.6243
      15       1.2965       1.0068       0.8305       0.8450       0.9321
      16       1.4552       1.2061       1.1687       0.6461       1.0702
      17       1.5556       1.4467       1.7695       0.5974       1.3020
      18       1.2326       1.4849       1.0551       0.6254       1.1219
      19       1.1851       1.7958       1.0869       0.6893       0.9131
      20       1.0223       1.6269       0.9940       0.5294       0.9248
      21       1.5941       1.5419       1.0961       0.5977       0.4559
      22       2.1740       1.6728       1.3420       0.3148       0.6793
      23       1.0645       1.5869       1.5724       0.6953       0.9770
      24       1.3201       1.6348       0.8900       0.6297       1.0937
      25       1.5259       1.8746       0.7474       0.3371       0.8285
      26       1.7104       2.0126       0.8006       0.7064       0.8438
      27       1.5895       1.8304       1.3301       0.8345       0.9807
      28       2.5324       1.9093       0.8444       0.5292       0.7340
      29       1.8915       2.1782       1.5460       0.6452       0.7398
      30       1.4967       2.0519       1.6056       0.4873       0.9396
      31       1.7501       2.2535       2.4498       0.4540       0.7744
      32       1.7848       1.6800       3.0442       0.3806       0.9544
      33       2.2301       1.6005       3.5041       0.5330       0.9244
      34       2.0601       1.6017       3.2872       0.5284       0.6833
      35       1.0786       1.7455       2.8173       0.5657       1.3794
      36       1.2256       1.8198       3.4389       0.4849       1.4779
      37       1.1171       1.5489       3.1854       0.7387       1.3235
      38       1.0998       1.8453       3.2974       0.4256       1.7715
      39       1.5345       1.5528       3.6304       0.4425       1.0558
      40       1.6640       1.6345       3.3767       0.6093       1.4464
      41       1.6156       1.8088       3.7247       1.0308       1.3858
      42       1.1677       1.6100       3.6788       1.0702       1.2717
      43       1.6188       1.6501       3.5501       0.8761       1.2730
      44       2.1607       2.1650       3.8203       0.4396       0.8179
      45       1.7793       2.1668       3.3796       0.5229       0.8790
      46       1.3545       2.1736       3.3178       0.8725       1.2237
      47       1.0054       1.7512       3.2427       0.6858       0.9902
      48       1.4285       1.6004       3.1717       0.8753       1.1214
      49       1.4784       1.6260       3.3596       0.6830       1.3248
      50       1.1512       1.3567       3.1510       0.5269       1.2693
      51       1.6982       1.5913       3.7726       0.7124       1.4354
      52       0.9621       2.0729       3.1472       0.7103       1.0619
      53       1.5405       1.6400       3.6714       0.7564       1.0691
      54       1.1551       1.9171       3.3351       0.8619       1.5561
