#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.5882       0.1864       1.1088       0.8839       1.0635
       3       1.6764       0.1833       1.1890       0.8319       1.0843
       4       1.7302       0.1771       1.1573       0.9326       1.1181
       5       1.7805       0.1728       1.2367       0.9140       1.1708
       6       1.8022       0.1702       1.2106       0.8231       1.0294
       7       1.7886       0.2984       1.2150       0.6737       1.0437
       8       1.8399       0.3060       1.4806       0.7989       1.1795
       9       1.7959       0.2742       1.3264       0.7801       1.0652
      10       1.8544       0.3120       1.4601       0.7047       1.0871
      11       1.8476       0.2914       1.2597       0.6970       1.0283
      12       1.8088       0.6330       2.0459       0.3408       1.1943
      13       1.9064       0.6322       1.9683       0.7106       1.4044
      14       1.9845       0.6127       1.7919       0.4936       1.3287
      15       1.9707       0.6820       1.8615       0.3864       1.0849
      16       2.2682       0.7750       1.6867       0.7225       1.2086
      17       2.9807       0.9549       2.3787       0.8189       1.1120
      18       2.7189       1.1454       2.3947       0.8262       1.1106
      19       3.1986       1.2970       2.1507       0.5042       0.9631
      20       3.3757       1.4292       2.4459       0.4595       0.7313
      21       3.0327       1.3814       2.0313       0.7853       1.0953
      22       2.8359       1.2467       2.2137       0.7672       1.2561
      23       3.0387       1.5379       2.2680       0.5247       0.6955
      24       2.9208       1.3154       1.5466       0.3465       0.2862
      25       1.6422       1.2873       1.8608       0.3213       0.5524
      26       2.9696       1.1563       1.9876       0.5471       0.8485
      27       3.2530       1.3333       2.2591       0.5565       0.8488
      28       2.8041       1.4281       1.8660       0.5458       0.8957
      29       3.0080       1.3660       1.6668       0.3832       0.5422
      30       2.8212       1.5008       2.2159       1.1220       1.1687
      31       3.9132       1.7423       3.1327       0.5776       1.2090
      32       2.6593       1.3168       1.8792       0.2913       0.4414
      33       2.5820       1.3859       2.0292       0.5457       0.7048
      34       2.5906       1.3296       2.1233       0.7122       0.5689
      35       4.2735       1.7249       3.4855       0.2864       0.9143
      36       2.2109       1.6524       2.1754       0.5017       0.6014
      37       2.4598       1.5155       2.0176       0.6146       0.7209
      38       2.7120       1.7431       2.2755       0.4108       0.4959
      39       2.4088       1.7120       1.2345       0.4941       0.5917
      40       2.2855       1.5722       2.0100       0.3241       0.6973
      41       1.9430       1.6107       1.7162       0.7338       0.8971
      42       1.8547       1.6290       1.7179       0.4475       0.8891
      43       2.7169       1.7109       1.2030       0.2356       0.5934
      44       2.6595       1.6316       1.9682       0.7730       0.7526
      45       2.5640       1.6214       1.5470       0.3921       0.4192
      46       2.4310       1.5665       2.4794       0.2931       0.9963
      47       2.4877       1.6202       2.3715       0.1436       0.1604
      48       2.5107       1.7012       2.5577       0.3334       0.8603
      49       2.7589       1.8236       3.2739       0.3428       0.5563
      50       2.6208       1.5324       3.2356       0.3144       0.7727
      51       2.3999       1.4846       2.9016       0.4944       0.6063
