#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.6843       0.1846       1.1659       0.9410       1.0942
       3       1.7807       0.1728       1.2148       0.9025       1.1308
       4       1.8069       0.1859       1.2446       0.8327       1.0971
       5       1.8522       0.1801       1.2437       0.9389       1.1320
       6       1.8308       0.1788       1.3045       0.8277       1.1696
       7       1.7939       0.2819       1.6052       0.8602       1.2043
       8       1.7674       0.2791       1.4937       0.7406       1.1228
       9       1.7793       0.2946       1.4692       0.7828       1.1780
      10       1.8144       0.2747       1.4821       0.8516       1.2475
      11       1.8887       0.2957       1.5324       0.7111       1.2297
      12       1.7944       0.7459       1.9085       0.7363       1.4775
      13       2.0733       0.6850       2.1223       0.7011       1.5447
      14       1.7437       0.7490       1.8289       0.5056       0.9964
      15       1.8657       0.7567       2.1133       0.4876       1.1573
      16       1.9340       0.8945       2.1140       0.5967       1.5223
      17       3.3168       1.2862       2.9820       0.6754       1.0734
      18       2.0478       1.2180       1.7018       0.5109       0.9791
      19       2.7180       1.2383       2.3608       0.4964       0.7072
      20       3.6199       1.4219       2.0848       0.5838       0.8850
      21       3.6090       1.0741       2.2067       0.5427       0.6589
      22       3.9009       1.4208       2.1897       0.2557       0.4571
      23       3.2811       1.3813       1.8861       0.4287       0.5824
      24       2.2488       1.2122       1.8155       0.6403       1.1636
      25       2.2721       1.3067       1.8775       0.4492       0.8160
      26       2.5602       1.4393       1.3397       0.3845       0.6931
      27       2.0908       1.3526       1.4405       0.6108       1.0132
      28       1.5200       1.3634       1.3284       0.6203       1.0308
      29       1.9060       1.3672       1.1527       0.6758       1.1508
      30       2.0013       1.3021       1.6844       0.6461       0.9855
      31       2.1538       1.3167       1.6992       0.6479       1.0856
      32       3.4335       1.3807       2.3074       0.7271       1.2658
      33       3.5121       1.1142       2.3251       0.2892       0.5987
      34       3.4358       1.3520       2.7490       0.6519       0.8766
      35       4.0554       1.3643       2.7193       0.4829       0.6479
      36       4.2931       1.4793       3.3750       0.8020       1.0021
      37       3.2654       1.2199       2.9594       0.1980       0.5238
      38       4.1394       1.4705       2.6480       0.7333       0.8156
      39       3.6020       1.5730       2.3035       0.3481       0.5679
      40       4.2549       1.4815       3.1703       0.4517       0.5749
      41       3.4084       1.2944       1.1465       0.5582       0.6498
      42       4.8602       1.3221       2.3731       0.4638       1.1029
      43       3.9949       1.1843       2.0298       0.3480       0.5754
      44       4.6547       1.2446       3.5231       0.4123       0.7599
      45       5.0368       1.3649       3.6195       0.3162       0.5914
      46       4.5891       1.5628       3.6693       0.5581       1.0725
      47       4.7786       1.5352       3.1132       0.3771       1.4677
      48       5.0525       1.1984       3.9447       0.4710       1.0029
      49       4.7642       1.5144       3.0977       0.3805       0.8088
      50       5.6923       1.4018       3.6082       0.4236       0.9255
      51       6.2288       1.4327       3.2420       0.4784       1.4691
      52       5.0619       1.6506       2.5540       0.3553       1.4199
      53       4.7233       1.1067       2.6292       0.3526       1.0178
      54       5.2364       1.2733       3.8760       0.5744       1.3808
      55       5.0958       1.3536       4.3601       0.7829       1.8101
      56       5.1448       1.4520       3.7495       0.4590       1.7521
      57       6.0273       1.6856       4.0898       0.5832       1.5206
      58       5.2492       1.5434       3.3938       0.4720       0.7140
      59       6.0170       1.5558       4.7778       0.7805       1.5576
      60       6.2410       1.8589       4.0527       0.9106       2.2003
      61       5.8049       1.6619       3.6655       0.9119       1.9971
      62       5.7911       1.6338       4.0452       0.5577       1.4139
      63       5.5302       1.7963       3.8355       0.5827       1.6088
      64       5.1188       1.8822       3.5570       0.5247       1.5015
      65       4.3733       1.6078       3.6007       0.7341       1.6863
      66       4.4881       1.7101       3.1696       0.4936       0.9335
      67       4.6943       1.9621       3.4903       0.3745       1.1921
      68       4.5070       2.1708       3.5569       0.3079       0.7675
      69       6.2391       2.2607       4.4701       0.3484       1.0823
      70       5.9726       2.4163       3.7284       0.4597       1.0634
      71       5.1638       1.7375       3.7950       0.6516       1.0312
      72       6.5599       2.1607       3.3761       0.6339       0.9218
      73       7.0932       1.8306       4.3835       0.4400       1.0399
      74       6.5943       1.9906       4.6102       0.6291       1.1820
      75       7.1480       1.9647       4.3688       0.4088       1.2499
      76       7.1934       1.6867       4.0369       0.8094       1.0411
      77       6.1500       1.7231       3.9081       0.2436       1.0167
      78       7.2979       1.6937       4.8386       0.2756       0.9905
      79       6.7583       1.5981       4.2214       0.4226       0.9030
      80       6.4125       1.7589       4.3118       0.2680       1.1033
      81       7.3108       1.6434       4.6774       0.5010       1.0752
      82       7.1250       1.6202       4.1568       0.5500       0.9904
      83       7.7228       1.6988       4.7075       0.4165       1.0219
      84       7.1947       1.5662       4.5299       0.5332       1.2211
      85       7.4019       1.4477       4.3019       0.3057       0.8940
      86       6.8015       1.6912       4.0351       0.2704       1.0218
      87       7.4901       1.6044       4.6063       0.5790       0.8672
      88       7.1733       1.5568       4.3936       0.4341       1.1944
      89       8.8045       1.6622       6.0215       0.3185       1.2567
      90       9.1138       1.6785       6.1723       0.4860       1.3048
      91       8.1128       1.7207       4.6406       0.3366       0.9011
      92       8.1156       1.5186       5.7506       0.5118       0.9791
      93       7.2535       1.5991       5.1595       0.3189       1.0496
      94       8.0004       1.7646       5.3375       0.4057       1.3939
      95       8.1357       1.7352       5.4275       0.3383       1.8826
      96       8.0261       1.7246       4.8481       0.5670       1.4615
      97       7.8750       1.8611       5.2992       0.3296       1.6620
      98       7.7598       1.7607       5.5127       0.4205       1.7343
      99       6.3252       1.4467       4.4030       0.3222       1.1936
     100       6.4632       1.7156       4.0094       0.7351       1.4129
     101       7.0237       1.6025       4.6674       0.4458       1.3771
     102       6.9785       2.2608       5.0742       0.4424       1.7881
     103       7.0502       1.9556       5.6875       0.6432       1.8224
     104       8.1164       1.7129       5.6767       0.6627       1.6697
     105       9.5542       1.9624       5.9780       0.7023       1.8585
     106       8.9748       1.8789       6.1682       0.4506       1.5595
     107       8.8795       1.7468       6.0959       0.7782       1.5420
     108       8.4320       1.8644       5.5408       0.3704       1.3570
     109       8.7822       1.7884       5.6707       0.7622       1.2525
     110       7.6007       1.8826       4.7807       0.6482       1.4764
     111       7.2522       1.9618       4.3623       0.3869       0.6706
     112       7.3049       2.0347       3.6437       0.5020       0.7124
     113       5.9952       1.9226       1.7793       0.8040       0.8952
     114       7.4060       2.2889       2.5260       0.5360       0.5683
     115       7.1039       2.1847       2.2921       0.6437       0.8294
     116       7.2186       1.8347       3.7106       0.7844       1.2094
     117       8.6468       1.9798       3.3505       0.6734       1.4221
     118       6.3618       2.1711       3.1777       0.8363       1.2984
     119       7.3658       2.3632       2.8582       0.6854       1.2022
     120       7.5654       2.1471       2.3762       0.5518       1.1086
     121       7.5982       1.8655       2.1947       0.6428       0.7453
     122       8.1559       2.1116       3.0121       0.5711       1.0844
     123       6.0568       2.0593       2.7711       0.5492       0.5604
     124       6.3337       2.0324       2.8416       0.5386       0.7799
     125       5.4304       2.0940       2.9388       0.3956       0.6620
     126       7.2583       2.1091       2.3448       0.3756       0.7611
     127       5.5010       1.8452       3.8046       0.4530       0.9338
     128       5.2212       2.1249       2.9127       0.5929       0.8433
     129       4.5447       1.9255       3.5350       0.5462       0.7918
     130       4.8051       1.8541       2.8132       0.5486       0.5481
     131       5.4151       2.0719       2.1591       0.7406       0.7067
     132       5.3668       1.8805       1.7449       0.3665       0.6798
     133       5.1812       2.1170       1.7374       0.3240       0.5577
     134       5.7635       1.6881       2.0584       0.2822       0.7236
     135       4.3119       1.8279       3.0888       0.3508       0.9015
     136       5.4195       2.1277       1.9079       0.4063       0.5917
     137       4.1174       1.8126       2.6590       0.3280       0.9926
     138       3.2968       1.8010       2.6225       0.2654       0.6906
     139       3.9000       1.9650       2.2364       0.4057       0.3798
     140       5.4125       1.7027       2.0634       0.4131       0.5158
     141       4.0659       1.8613       1.7309       0.5759       0.6784
     142       4.6627       2.0235       2.0886       0.4844       0.5764
     143       5.1647       1.6055       2.9954       0.2792       0.6166
     144       5.8972       2.2512       2.1233       0.3872       0.4813
