#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.5037       0.1939       0.7615       0.7441       0.8839
       3       1.6527       0.2084       0.8950       0.8219       0.9229
       4       1.7581       0.1821       0.8320       0.7934       0.8764
       5       1.7591       0.1936       0.7871       0.8556       0.9521
       6       1.7022       0.1907       0.8728       0.8640       0.8958
       7       1.6559       0.3290       0.9281       0.6237       0.7187
       8       1.6891       0.3045       0.8029       0.7879       0.9229
       9       1.6717       0.3140       0.8923       0.6058       0.7639
      10       1.6968       0.3028       0.7460       0.7809       0.9149
      11       1.6332       0.3759       0.7959       0.5382       0.8885
      12       1.4405       0.7514       1.2999       0.4844       2.0776
      13       1.5770       0.7290       1.5574       0.8438       2.2396
      14       1.4543       0.8153       1.7102       1.0180       1.9739
      15       1.7177       1.0308       1.8446       1.0151       2.3793
      16       1.3318       0.9408       1.5321       0.6258       2.1205
      17       1.2405       1.0406       0.8691       0.6243       1.3662
      18       1.3947       1.0540       1.0179       0.6156       1.5267
      19       1.4204       0.9905       0.6950       0.3710       1.6539
      20       1.4059       0.8374       0.9897       0.5857       1.2446
      21       1.6764       0.9012       0.7740       0.6460       1.2899
      22       1.6959       1.0776       1.2356       0.5148       0.8326
      23       2.0883       1.0459       1.4639       0.7134       0.6334
      24       2.0173       1.1024       0.4831       0.4025       1.0457
      25       2.0507       1.2178       0.7374       0.3414       1.1694
      26       2.6284       1.1727       1.3005       0.5287       1.5336
      27       1.7610       1.1486       1.6300       0.4373       1.2417
      28       2.7312       1.1975       1.1659       0.6453       1.6132
      29       2.3788       1.2875       1.6478       0.3605       1.4369
      30       3.1737       1.1957       1.7212       0.5545       1.4728
      31       2.5471       1.1477       1.1535       0.4361       1.1697
      32       2.6699       1.1805       1.3225       0.3490       1.3090
      33       2.1194       1.2798       1.4448       0.4226       1.4799
      34       2.1620       1.4015       1.7284       0.3556       1.6550
      35       1.4609       1.1980       1.0079       0.6340       0.7622
      36       1.0100       1.1563       0.8871       0.5334       0.7357
      37       1.1450       1.3307       0.7939       0.4521       0.5566
      38       1.4333       1.2247       0.5540       0.7443       0.8294
      39       1.2331       1.2609       0.8648       0.3234       0.9171
      40       1.2443       1.3661       1.2705       0.7706       1.2194
      41       1.3745       1.3082       1.2050       0.5091       0.8910
      42       1.8182       1.2730       1.3650       0.5540       0.4613
      43       1.5169       1.3774       0.8781       0.6732       0.5605
      44       1.7325       1.2744       1.0825       0.3855       0.4114
      45       2.1951       1.5157       1.4602       0.5923       0.7374
      46       1.9939       1.5774       1.3720       0.5662       0.8300
      47       1.8483       1.5685       0.9861       0.5895       0.6754
      48       1.9431       1.5322       1.0468       0.7701       1.3819
      49       1.2355       1.3498       1.4990       0.5344       1.5019
      50       1.9882       1.5622       0.9390       0.5376       0.6815
      51       1.5854       1.4794       1.3908       0.4425       0.5244
      52       1.2769       1.4498       1.3087       0.4914       1.0414
      53       1.3320       1.7611       0.7507       0.4984       0.5660
      54       1.1803       1.8711       1.4635       0.3324       0.5007
      55       1.2472       1.6506       0.7156       0.6061       0.5638
      56       1.1879       1.4985       1.1390       0.3946       0.5961
      57       1.3653       1.5150       1.5581       0.8153       0.9914
      58       1.3235       1.3129       1.0375       0.5214       0.5552
      59       1.3714       1.4296       0.9121       0.5345       1.2900
      60       2.1623       1.4027       0.7655       0.3770       0.4213
      61       1.2178       1.3703       1.0459       0.5967       0.5848
      62       1.4400       1.3563       0.7816       0.6579       0.7708
      63       1.5055       1.4523       1.1416       0.4401       0.6874
      64       1.3124       1.2030       0.9180       0.6290       1.0027
      65       1.5966       1.4084       1.3800       0.6418       0.8828
      66       1.1275       1.3421       1.3293       0.4483       1.3953
      67       1.7329       1.3513       0.9970       0.4508       0.3799
      68       2.2710       1.3920       1.6456       0.5741       1.2989
      69       1.5388       1.5284       0.8690       0.5622       0.6184
      70       1.4000       1.6030       0.8347       0.6161       0.6481
      71       1.9509       1.6575       1.3787       0.6951       0.5304
      72       1.4183       1.4163       1.0208       0.3703       0.4011
      73       2.0374       1.6962       1.3025       0.9564       1.0671
      74       2.6943       1.7634       1.3958       0.5897       0.8672
      75       2.7320       1.7838       1.6403       0.6960       1.0611
      76       2.8634       1.7969       1.4550       0.7480       1.0123
      77       2.6800       2.1534       1.2457       0.6875       0.6919
