#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.6658       0.1700       0.9347       0.7692       0.7670
       3       1.7320       0.1927       0.9041       0.8838       0.7524
       4       1.7557       0.1792       0.9203       0.8927       0.8775
       5       1.7862       0.1782       1.1398       0.8356       0.9278
       6       1.7677       0.1868       0.9829       0.7609       0.7354
       7       1.7136       0.3465       0.8762       0.6048       0.6119
       8       1.7072       0.3096       0.8009       0.5812       0.5544
       9       1.7928       0.2971       0.9009       0.6237       0.7190
      10       1.7259       0.3248       0.8656       0.6365       0.7595
      11       1.7555       0.3026       0.8391       0.6353       0.7532
      12       1.8137       0.7395       0.9093       0.8793       0.8257
      13       1.5144       0.7881       0.4770       0.6063       0.4357
      14       1.3912       0.8881       0.8600       0.5492       0.5456
      15       1.5358       0.8392       1.1999       0.5058       0.8398
      16       1.8223       0.7907       1.0991       0.9588       0.9902
      17       1.4067       1.1061       0.7753       0.6172       0.4876
      18       1.2654       1.7751       0.8783       0.8007       0.4636
      19       1.2695       1.5181       1.0393       0.4765       0.4784
      20       1.3065       1.4160       1.5107       0.4029       0.6367
      21       1.7208       1.5903       1.6987       0.8959       0.8848
      22       1.6809       1.9637       1.3748       0.6888       0.7249
      23       1.8474       1.5561       0.8834       0.5185       0.6367
      24       1.4979       1.8671       1.0864       0.5241       0.3130
      25       1.0865       1.7982       0.6211       0.3146       0.4638
      26       2.0069       1.7016       0.7199       0.2752       0.3244
      27       1.7269       1.7170       1.1080       0.6925       1.2070
      28       2.3012       2.1084       0.9320       0.4436       0.5686
      29       1.8365       1.6950       1.4722       0.4201       0.6263
      30       1.7303       2.0470       1.7074       0.4346       0.5358
      31       1.9838       1.7908       2.4260       0.8246       0.7590
      32       2.2836       1.7537       2.6580       0.4636       0.5576
      33       2.0231       1.6629       2.1606       0.5689       0.6444
      34       1.7843       1.6815       2.6757       0.4787       0.8056
      35       1.8306       1.6524       2.4149       0.4844       0.6980
      36       2.0215       1.7260       2.4159       0.5762       0.6770
      37       2.5296       1.7913       3.2328       0.8341       1.2765
      38       1.9425       1.8930       2.9643       0.6660       0.6078
      39       1.6983       1.6282       1.9849       0.3742       0.6398
      40       1.9402       1.6824       2.4089       0.3865       0.5681
      41       2.5220       1.7734       2.6072       0.5089       0.6694
      42       2.0484       1.6083       3.1986       0.4147       0.5108
      43       2.5788       1.7238       2.6409       0.2901       0.4663
      44       3.3483       1.7296       2.2921       0.5155       0.8177
      45       2.7376       1.5319       2.0607       0.6304       1.1002
      46       2.7832       1.7299       1.9670       0.5170       0.3958
      47       2.7283       1.7635       2.4183       0.5855       0.7679
