#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.6355       0.1940       1.1267       0.8039       1.0352
       3       1.7081       0.1775       1.1799       0.7923       1.0749
       4       1.7666       0.1714       1.1441       0.8342       1.0518
       5       1.7804       0.1756       1.1647       0.8273       1.1221
       6       1.8428       0.1682       1.2509       0.9082       1.2200
       7       1.8412       0.2750       1.4323       0.7906       1.1806
       8       1.8791       0.2909       1.7118       0.7696       1.2540
       9       1.8999       0.3127       1.7412       0.9136       1.4968
      10       1.8758       0.2731       1.5692       0.8551       1.3740
      11       1.8327       0.2710       1.3486       0.7619       1.0466
      12       2.1777       0.6740       2.1234       0.7963       1.3411
      13       2.1406       0.6992       1.9904       0.7569       1.6550
      14       1.9397       0.8271       2.0004       0.7282       1.2732
      15       2.0466       0.8437       2.1597       0.9056       1.5446
      16       2.1302       0.9075       1.8141       0.8021       1.3951
      17       1.6999       0.9931       1.8070       0.7513       1.2735
      18       2.3983       1.3259       1.8866       0.7342       0.9017
      19       2.1121       1.3441       1.3118       0.6700       0.8390
      20       2.0691       1.2621       1.1741       0.3103       0.6388
      21       2.2345       1.3231       1.2632       0.2713       0.4997
      22       2.3256       1.2540       0.7903       0.3025       0.3795
      23       2.0085       1.3284       1.0193       0.2636       0.3414
      24       2.4985       1.2869       1.0638       0.3575       0.4620
      25       3.2388       1.3303       1.5975       0.5368       0.2609
      26       3.1886       1.3501       2.1530       0.5801       0.7493
      27       2.8043       1.4121       1.8889       0.5565       0.6680
      28       2.5521       1.5896       2.4231       0.5779       0.5662
      29       2.4332       1.3158       1.7110       0.2930       0.3505
      30       2.0088       1.4540       0.7684       0.3626       0.6693
      31       2.2432       1.4219       1.3978       0.4230       0.8157
      32       2.3306       1.6036       1.2379       0.4417       0.3468
      33       2.4825       1.6254       1.8993       0.5488       0.2998
      34       2.5773       1.7258       2.5642       0.4787       0.5953
      35       2.5464       1.9309       2.0995       0.7392       0.6224
      36       1.9325       1.6304       1.5771       0.3381       0.4051
      37       2.4960       1.7293       2.5763       0.3688       0.6605
      38       1.7926       1.7732       2.5387       0.6881       0.3959
      39       2.7240       1.4893       2.2185       0.3909       0.4486
      40       2.4123       1.6291       2.1324       0.6590       0.4030
      41       2.3913       1.7291       1.9951       0.4077       0.4084
      42       2.8756       1.5724       1.6399       0.4518       0.3280
      43       3.1945       1.3438       2.5375       0.3264       0.4591
      44       2.8437       1.3209       2.6642       0.2801       0.5138
      45       3.2583       1.4578       2.2880       0.4233       0.6564
      46       1.5071       1.5032       1.7013       0.6177       0.6891
      47       3.4577       1.5682       1.8136       0.5341       0.4976
      48       2.3269       1.4894       1.5235       0.4023       0.3934
      49       1.5185       1.8227       1.1517       0.4743       0.6526
      50       2.2107       1.7940       0.9014       0.3907       0.5631
      51       3.4156       1.7942       2.5020       0.4428       0.5692
      52       2.6907       1.7490       2.9994       0.5013       0.7411
      53       3.1519       1.8213       2.2656       0.5986       0.5765
      54       3.0644       1.5757       1.6325       0.6052       0.5284
      55       2.2052       1.5452       1.8518       0.5214       0.6136
      56       2.9495       1.5165       2.9133       0.5533       0.4834
      57       3.2227       1.6960       2.5316       0.4567       0.7882
      58       3.2430       1.7235       3.9547       0.4604       0.4820
      59       3.3857       1.9331       2.7659       0.6013       0.8883
      60       2.2824       1.7454       4.0561       0.6010       0.7755
      61       2.2221       1.5341       2.7636       0.4229       0.4350
      62       3.1716       1.7077       3.1198       0.7931       0.5358
      63       3.8475       1.5497       3.1303       0.4608       0.5844
      64       2.7031       1.6365       3.0630       0.5376       0.5766
      65       2.4961       1.6023       2.3718       0.3592       0.5030
      66       2.4871       1.7648       2.1205       0.5915       0.8444
      67       2.5638       1.5463       2.1325       0.3595       0.3943
      68       2.9679       1.5083       2.5406       0.6908       0.4473
      69       3.6234       1.5459       2.7484       0.6979       0.6414
      70       3.6679       1.6891       3.2520       0.6274       0.8339
      71       3.4945       1.4475       4.1236       0.6470       1.1446
      72       3.8994       1.8766       4.8393       0.6989       0.9826
      73       5.3137       1.8549       4.3397       0.5570       0.8607
      74       5.7011       2.1426       5.0054       0.6447       1.3282
      75       4.3007       1.7170       4.2107       0.4714       1.0287
      76       5.1050       1.8846       5.1064       0.8826       1.5061
      77       5.2860       1.5809       4.4424       0.5736       0.8524
      78       5.2436       1.4524       4.3681       0.4760       0.7878
      79       5.5563       1.6907       3.7099       0.2310       0.7679
      80       7.1838       1.6800       5.7981       0.7831       1.3474
      81       6.4202       1.4892       4.7630       0.3736       0.5663
      82       6.9660       1.5813       5.5439       0.5602       1.0017
      83       7.1469       1.6697       4.6047       0.4859       0.7755
      84       6.5609       1.2929       5.7216       0.5540       0.8184
      85       6.9062       1.4549       4.7806       0.4235       0.9192
      86       6.7781       1.4216       3.6942       0.4176       0.6204
      87       7.0456       1.3468       3.9674       0.6909       1.0930
      88       6.4488       1.3643       4.3524       0.7352       0.9621
      89       6.0628       1.5203       2.9869       0.3403       0.4510
      90       6.0363       1.4001       3.4854       0.3347       0.7801
      91       6.9104       1.5040       4.2605       0.3424       0.8160
      92       7.8873       1.6121       4.6235       0.5563       0.9909
      93       8.9074       1.6429       5.4479       0.3499       1.0378
      94       8.4508       1.8180       6.3749       0.5041       0.9997
      95       9.1333       1.9288       5.1105       0.5953       1.1758
      96       8.4892       1.4712       6.2641       0.6831       1.3378
      97       8.2465       1.6412       5.6574       0.6750       1.0303
      98       9.0476       1.8340       7.4782       0.6246       1.1152
      99       8.0300       1.8382       6.5074       0.7134       1.0775
     100       9.4056       1.6179       7.5431       0.5751       1.1475
     101       8.6704       1.5859       5.5740       0.3312       1.2235
     102       9.5898       1.3408       7.2314       0.6454       1.4356
     103       9.1344       1.3493       6.3785       0.5284       0.9899
     104       9.8689       1.5723       7.1924       0.6343       1.4687
     105       9.5708       1.5885       6.6867       0.3145       0.8165
     106      10.0790       1.7615       6.1787       0.7155       0.9792
     107       9.3108       1.6282       6.1406       0.5328       1.3003
     108       8.4814       1.3689       5.9627       0.5746       1.1389
     109       7.4282       1.7073       5.3819       0.9947       1.4572
     110       8.0626       1.7365       5.7086       0.8910       1.2057
     111       7.5042       1.5845       5.5837       0.4562       1.0886
     112       7.1715       1.5314       6.4662       0.4377       0.7564
     113       7.1722       1.8055       6.3503       0.4778       0.6410
     114       5.6900       1.7517       4.8291       0.3501       0.6110
     115       7.6381       1.8263       5.7916       0.7576       0.8239
     116       7.3283       1.6822       6.3577       0.5731       0.9360
     117       7.7002       1.6317       5.9622       0.5856       0.8907
     118       7.7536       1.8736       6.3452       0.7198       1.5370
     119       8.4040       1.6637       6.9708       0.7786       1.7562
     120       7.2252       1.7606       6.0527       1.1603       2.6162
     121       6.9293       2.0055       5.8141       0.9805       1.6741
     122       6.1784       1.6900       5.7524       0.2570       0.7660
     123       6.5656       1.6467       5.4155       0.9969       0.9928
     124       7.0467       1.5666       5.7639       0.5714       0.8931
     125       7.5859       1.7244       5.3088       0.6159       0.7470
     126       8.3253       1.9293       6.1066       0.4017       0.9299
     127       8.3723       1.7898       5.1701       0.7084       0.8317
     128       8.1510       1.8628       5.0228       0.5329       1.2250
     129       8.3342       1.7891       6.0948       0.4853       1.0102
     130       7.0620       1.8528       5.4827       0.5839       0.8226
     131       7.9454       2.1406       4.9340       0.5442       1.1462
